Word,Count,Percentage of total,Cumulative percentage of total
γαμήλιος,3,0.01,87.84
ἐμφύλιος,3,0.01,87.85
ἀντίφονος,3,0.01,87.86
ἀστικός,3,0.01,87.87
πρόδρομος,3,0.01,87.88
μοχθηρός,3,0.01,87.89
Διρκαῖος,3,0.01,87.9
πολιοῦχος,3,0.01,87.91
νόμιμος,3,0.01,87.92
παντοδαπός,3,0.01,87.92
ἀρτίκολλος,3,0.01,87.93
χαλκήλατος,3,0.01,87.94
πάντολμος,3,0.01,87.95
ἄποικος,3,0.01,87.96
ἄμοιρος,3,0.01,87.97
συμμιγής,3,0.01,87.98
ἀναύδητος,3,0.01,87.99
ἄβυσσος,3,0.01,88.0
πανάθλιος,3,0.01,88.01
δύστονος,3,0.01,88.02
νυμφικός,3,0.01,88.03
τομαῖος,3,0.01,88.04
σκοτεινός,3,0.01,88.05
πρόπολος,3,0.01,88.05
ἔμπυρος,3,0.01,88.06
ἔνδημος,3,0.01,88.07
ποδαπός,3,0.01,88.08
ἀνωφέλητος,3,0.01,88.09
χρυσοστέφανος,3,0.01,88.1
βησσήεις,3,0.01,88.11
ἄπλητος,3,0.01,88.12
συνήθης,3,0.01,88.13
ῥοδόπηχυς,3,0.01,88.14
φατειός,3,0.01,88.15
Λερναῖος,3,0.01,88.16
ἐρίκτυπος,3,0.01,88.17
κουροτρόφος,3,0.01,88.18
σύμφορος,3,0.01,88.18
δωροφάγος,3,0.01,88.19
μέτριος,3,0.01,88.2
ἄοκνος,3,0.01,88.21
πολύξενος,3,0.01,88.22
ἀνδρογόνος,3,0.01,88.23
πάγκακος,3,0.01,88.24
ἀνέλπιστος,3,0.01,88.25
Λύδιος,3,0.01,88.26
εὔτυκος,3,0.01,88.27
ὀπηδός,3,0.01,88.28
Πολυσημάντωρ,3,0.01,88.29
ὡρηφόρος,3,0.01,88.3
ἀγλαόδωρος,3,0.01,88.31
θεμιστοπόλος,3,0.01,88.31
καλλιστέφανος,3,0.01,88.32
ὀξύτονος,3,0.01,88.33
ἄποπτος,3,0.01,88.34
Ἀχίλλειος,3,0.01,88.35
φρόνιμος,3,0.01,88.36
νεοσφαγής,3,0.01,88.37
ποίνιμος,3,0.01,88.38
ἅτερος,3,0.01,88.39
ἔντιμος,3,0.01,88.4
ἀνάστατος,3,0.01,88.41
τηλικόσδε,3,0.01,88.42
ἀνυμέναιος,3,0.01,88.43
ἄλεκτρος,3,0.01,88.44
τιμωρός,3,0.01,88.44
πρόδοτος,3,0.01,88.45
πολύγλωσσος,3,0.01,88.46
δραστέος,3,0.01,88.47
φανερός,3,0.01,88.48
Κορίνθιος,3,0.01,88.49
Τραχίς,3,0.01,88.5
ἐχεπευκής,2,0.01,88.51
ἑλικῶπις,2,0.01,88.51
ἀπρίατος,2,0.01,88.52
ἀμφιμέλας,2,0.01,88.52
ἀγέραστος,2,0.01,88.53
ξυνήιος,2,0.01,88.54
κερδαλεόφρων,2,0.01,88.54
ὑψιβρεμέτης,2,0.01,88.55
ἑλίκωψ,2,0.01,88.56
ἀγάννιφος,2,0.01,88.56
κυδιάνειρα,2,0.01,88.57
πολυδειράς,2,0.01,88.57
παλινάγρετος,2,0.01,88.58
ἀργυρόπεζος,2,0.01,88.59
Νεστόρεος,2,0.01,88.59
Πυλοιγενής,2,0.01,88.6
ἐναρίθμιος,2,0.01,88.61
μεθήμων,2,0.01,88.61
ἀκριτόμυθος,2,0.01,88.62
χήρα,2,0.01,88.62
εἴνατος,2,0.01,88.63
ἐπιδέξιος,2,0.01,88.64
ἀπόβλητος,2,0.01,88.64
δολιχόδειρος,2,0.01,88.65
ποιμνήιος,2,0.01,88.65
τειχιόεις,2,0.01,88.66
κητώεις,2,0.01,88.67
πηρός,2,0.01,88.67
μιλτοπάρῃος,2,0.01,88.68
ἀργινόεις,2,0.01,88.69
καλλίρροος,2,0.01,88.69
ἀγκυλότοξος,2,0.01,88.7
ἄγονος,2,0.01,88.7
πολύμυθος,2,0.01,88.71
νεκτάρεος,2,0.01,88.72
Λυκηγενής,2,0.01,88.72
εὐφυής,2,0.01,88.73
γερούσιος,2,0.01,88.74
καύστειρα,2,0.01,88.74
Αἰτώλιος,2,0.01,88.75
πολυηχής,2,0.01,88.75
πολύκλητος,2,0.01,88.76
τελαμών,2,0.01,88.77
ὀδούς,2,0.01,88.77
πρωτοπαγής,2,0.01,88.78
ἀτρεκής,2,0.01,88.78
τέος,2,0.01,88.79
πολύβουλος,2,0.01,88.8
ἀρτεμής,2,0.01,88.8
ἀκροπόλος,2,0.01,88.81
κύμβαχος,2,0.01,88.82
ὠκύροος,2,0.01,88.82
πολυκτήμων,2,0.01,88.83
θρασυμέμνων,2,0.01,88.83
θυμαλέων,2,0.01,88.84
ἀμφίφαλος,2,0.01,88.85
τετραφάληρος,2,0.01,88.85
φλόγεος,2,0.01,88.86
κεντρηνεκής,2,0.01,88.87
ὑψηχής,2,0.01,88.87
χαλκεόφωνος,2,0.01,88.88
πρώιος,2,0.01,88.88
ζώς,2,0.01,88.89
χρυσήνιος,2,0.01,88.9
παμποίκιλος,2,0.01,88.9
ἑνδεκάπηχυς,2,0.01,88.91
ὀκρυόεις,2,0.01,88.91
χῆρος,2,0.01,88.92
ἐπίδρομος,2,0.01,88.93
στατός,2,0.01,88.93
εὔπυργος,2,0.01,88.94
ἀκλεής,2,0.01,88.95
ζατρεφής,2,0.01,88.95
ἐύρρους,2,0.01,88.96
μετήορος,2,0.01,88.96
ἠπεδανός,2,0.01,88.97
μέσσατος,2,0.01,88.98
ἐπιστεφής,2,0.01,88.98
ὀπίστατος,2,0.01,88.99
πολιοκρόταφος,2,0.01,89.0
θεόδμητος,2,0.01,89.0
αἰγίλιψ,2,0.01,89.01
ἀέθλιος,2,0.01,89.01
ἀλήιος,2,0.01,89.02
ἀκτήμων,2,0.01,89.03
βαθύλειμος,2,0.01,89.03
πολύρρηνος,2,0.01,89.04
κλητός,2,0.01,89.04
κύνεος,2,0.01,89.05
κτητός,2,0.01,89.06
καλλίκομος,2,0.01,89.06
ἐριβω~λαξ,2,0.01,89.07
σθεναρός,2,0.01,89.08
δωρητός,2,0.01,89.08
πῖος,2,0.01,89.09
ἀσύφηλος,2,0.01,89.09
ἀτίμητος,2,0.01,89.1
ἀλεξίκακος,2,0.01,89.11
τολμήεις,2,0.01,89.11
Κυθήριος,2,0.01,89.12
πρόφρασσα,2,0.01,89.12
κτίδεος,2,0.01,89.13
ἱπποκορυστής,2,0.01,89.14
ἵππουρις,2,0.01,89.14
ἀνεμοτρεφής,2,0.01,89.15
ὄπατρος,2,0.01,89.16
κόνιος,2,0.01,89.16
εὐηφενής,2,0.01,89.17
δείλος,2,0.01,89.17
ὠμοφάγος,2,0.01,89.18
σίντης,2,0.01,89.19
ἀγροιώτης,2,0.01,89.19
νωθής,2,0.01,89.2
ἔνδιος,2,0.01,89.21
ἀργής,2,0.01,89.21
ἀπόρθητος,2,0.01,89.22
συνεχής,2,0.01,89.22
ἀμώμητος,2,0.01,89.23
φοινήεις,2,0.01,89.24
ὑψιπέτης,2,0.01,89.24
τανυπτέρυξ,2,0.01,89.25
τετράφαλος,2,0.01,89.25
γλακτοφάγος,2,0.01,89.26
εὔσκαρθμος,2,0.01,89.27
ἄβρομος,2,0.01,89.27
αὐίαχος,2,0.01,89.28
φυζακινός,2,0.01,89.29
ἀκεστός,2,0.01,89.29
χειμάρροος,2,0.01,89.3
πολύιππος,2,0.01,89.3
κορυστός,2,0.01,89.31
συμφερτός,2,0.01,89.32
ῥηκτός,2,0.01,89.32
νεόσμηκτος,2,0.01,89.33
μεσαιπόλιος,2,0.01,89.34
βριήπυος,2,0.01,89.34
θυμοραιστής,2,0.01,89.35
πυρίκαυστος,2,0.01,89.35
ἑλκεχίτων,2,0.01,89.36
φαιδιμόεις,2,0.01,89.37
Φθῖος,2,0.01,89.37
ἀνόλεθρος,2,0.01,89.38
ἁμαρτοεπής,2,0.01,89.38
πρόκροσσοι,2,0.01,89.39
ἄβροτος,2,0.01,89.4
εὐκτός,2,0.01,89.4
ἑδανός,2,0.01,89.41
κεστός,2,0.01,89.42
Ἰξίων,2,0.01,89.42
νεοθηλής,2,0.01,89.43
στιλπνός,2,0.01,89.43
πάναιθος,2,0.01,89.44
νωίτερος,2,0.01,89.45
ἠλεός,2,0.01,89.45
αἰθρηγενής,2,0.01,89.46
ναύμαχος,2,0.01,89.47
κολλήεις,2,0.01,89.47
ἀγχιμαχητής,2,0.01,89.48
τετραθέλυμνος,2,0.01,89.48
σόος,2,0.01,89.49
ἐός,2,0.01,89.5
Κυλλήνη,2,0.01,89.5
ἑπταπόδης,2,0.01,89.51
πολυφάρμακος,2,0.01,89.51
φυκτός,2,0.01,89.52
Δωδωναῖος,2,0.01,89.53
παλιμπετής,2,0.01,89.53
γαμψῶνυξ,2,0.01,89.54
ταναός,2,0.01,89.55
εὐρυόδεια,2,0.01,89.55
φέρτερος,2,0.01,89.56
ἀδήριτος,2,0.01,89.56
ἀκίχητος,2,0.01,89.57
πολυθαρσής,2,0.01,89.58
Νημερτής,2,0.01,89.58
ἐλαφηβόλος,2,0.01,89.59
ἄουτος,2,0.01,89.6
δαφοινεός,2,0.01,89.6
ἀλφεσίβοιος,2,0.01,89.61
νῆστις,2,0.01,89.61
τηλεκλυτός,2,0.01,89.62
μόριμος,2,0.01,89.63
ἀργυροδίνης,2,0.01,89.63
βαθυδινήεις,2,0.01,89.64
ὁμογάστριος,2,0.01,89.64
ἁλιμυρήεις,2,0.01,89.65
ἐρίβωλος,2,0.01,89.66
κάγκανος,2,0.01,89.66
πολύφρων,2,0.01,89.67
ῥινοτόρος,2,0.01,89.68
εὖνις,2,0.01,89.68
τραπεζεύς,2,0.01,89.69
ὀρέστερος,2,0.01,89.69
ὑψιπετήεις,2,0.01,89.7
ἀμαλός,2,0.01,89.71
εὐρυπυλής,2,0.01,89.71
εὔπλεκτος,2,0.01,89.72
δίπλαξ,2,0.01,89.73
ἑξέτης,2,0.01,89.73
ἀμφίθετος,2,0.01,89.74
βάρδιστος,2,0.01,89.74
ἀμφήριστος,2,0.01,89.75
παροίτερος,2,0.01,89.76
λοῖσθος,2,0.01,89.76
λοισθήιος,2,0.01,89.77
ἀλιτήμων,2,0.01,89.77
πανάποτμος,2,0.01,89.78
ἐννεάπηχυς,2,0.01,89.79
τετράκυκλος,2,0.01,89.79
ἄργυφος,2,0.01,89.8
ἀρατός,2,0.01,89.81
πολύτροπος,2,0.01,89.81
δενδρήεις,2,0.01,89.82
ἐπίστροφος,2,0.01,89.82
οἰνόπεδος,2,0.01,89.83
παλίντιτος,2,0.01,89.84
εἰκοσάβοιος,2,0.01,89.84
πυκιμηδής,2,0.01,89.85
ἀνσχετός,2,0.01,89.85
εὐκνήμις,2,0.01,89.86
πολύφημος,2,0.01,89.87
ἄγνωστος,2,0.01,89.87
ἀφραδής,2,0.01,89.88
νοήμων,2,0.01,89.89
ἐυρραφής,2,0.01,89.89
ἀκραής,2,0.01,89.9
εὔστρεπτος,2,0.01,89.9
ἀπευθής,2,0.01,89.91
τηύσιος,2,0.01,89.92
ἰοδνεφής,2,0.01,89.92
νεηγενής,2,0.01,89.93
γαλαθηνός,2,0.01,89.94
νεόδαρτος,2,0.01,89.94
εἰνάλιος,2,0.01,89.95
ἠοῖος,2,0.01,89.95
διιπετής,2,0.01,89.96
δερμάτινος,2,0.01,89.97
ἄσιτος,2,0.01,89.97
ἀγχίθεος,2,0.01,89.98
χαρίες,2,0.01,89.98
οὐρανομήκης,2,0.01,89.99
περίκηλος,2,0.01,90.0
ὀ͂νοψ,2,0.01,90.0
φύξιμος,2,0.01,90.01
νηνέμιος,2,0.01,90.02
παλιρρόθιος,2,0.01,90.02
καλλίρους,2,0.01,90.03
πολύλλιστος,2,0.01,90.03
ἀνέφελος,2,0.01,90.04
ἁλιπόρφυρος,2,0.01,90.05
ὑακίνθινος,2,0.01,90.05
κατῶρυξ,2,0.01,90.06
τεχνήεις,2,0.01,90.07
τετράγυος,2,0.01,90.07
πολύκαρπος,2,0.01,90.08
ἐπαρτής,2,0.01,90.08
ὁδαῖος,2,0.01,90.09
πάχετος,2,0.01,90.1
ἀχάριστος,2,0.01,90.1
ἔμμορος,2,0.01,90.11
δουράτεος,2,0.01,90.11
ἀνώνυμος,2,0.01,90.12
πολυκηδής,2,0.01,90.13
ἄσπαρτος,2,0.01,90.13
ἐριστάφυλος,2,0.01,90.14
λάχεια,2,0.01,90.15
ὑδρηλός,2,0.01,90.15
αἴγεος,2,0.01,90.16
πανάργυρος,2,0.01,90.16
ποτιδόρπιος,2,0.01,90.17
ἐλαίνεος,2,0.01,90.18
ὁμαλός,2,0.01,90.18
καλλίτριχος,2,0.01,90.19
ὑψίκερως,2,0.01,90.2
ἀκήλητος,2,0.01,90.2
χρυσόρραπις,2,0.01,90.21
πυγούσιος,2,0.01,90.21
πλησίστιος,2,0.01,90.22
στεῖρα,2,0.01,90.23
φοινικοπάρῃος,2,0.01,90.23
προμνηστῖνοι,2,0.01,90.24
φιλοτήσιος,2,0.01,90.24
Ἰφικληεῖος,2,0.01,90.25
γύναιος,2,0.01,90.26
λίς,2,0.01,90.26
ἀγάστονος,2,0.01,90.27
Αἰαῖος,2,0.01,90.28
τερψίμβροτος,2,0.01,90.28
ἐπιδίφριος,2,0.01,90.29
ὑποχείριος,2,0.01,90.29
ἀντίθυρος,2,0.01,90.3
θυμηδής,2,0.01,90.31
ἑρμαῖος,2,0.01,90.31
ἐπισπαστός,2,0.01,90.32
πόλυτλας,2,0.01,90.33
γέλως,2,0.01,90.33
πριστός,2,0.01,90.34
ἀγήρωρ,2,0.01,90.34
εὐκαμπής,2,0.01,90.35
αὐσταλέος,2,0.01,90.36
Πάνδαρος,2,0.01,90.36
ἀδέψητος,2,0.01,90.37
ῥῖγος,2,0.01,90.37
αὐτοδίδακτος,2,0.01,90.38
τανύφυλλος,2,0.01,90.39
ῥαπτός,2,0.01,90.39
δούλειος,2,0.01,90.4
ἀρτίφρων,2,0.01,90.41
κατηφής,2,0.01,90.41
ἁλώσιμος,2,0.01,90.42
εὐφιλής,2,0.01,90.42
δίθρονος,2,0.01,90.43
ὀχυρός,2,0.01,90.44
δεμνιοτήρης,2,0.01,90.44
ὑστερόποινος,2,0.01,90.45
ἀγοραῖος,2,0.01,90.45
ἄδολος,2,0.01,90.46
κακόφρων,2,0.01,90.47
ὅδιος,2,0.01,90.47
σύμφυτος,2,0.01,90.48
φιλόμαστος,2,0.01,90.49
ἀντίπνοος,2,0.01,90.49
ἐπινίκιος,2,0.01,90.5
δύσορμος,2,0.01,90.5
παντότολμος,2,0.01,90.51
προτέλειος,2,0.01,90.52
φιλόμαχος,2,0.01,90.52
καλλίπρῳρος,2,0.01,90.53
Ἄπιος,2,0.01,90.54
ὑπερτελής,2,0.01,90.54
ἄμικτος,2,0.01,90.55
στεγανός,2,0.01,90.55
πρόβουλος,2,0.01,90.56
μελαμπαγής,2,0.01,90.57
ὑπερπόντιος,2,0.01,90.57
πολυκτόνος,2,0.01,90.58
ἀντήλιος,2,0.01,90.58
ζευκτήριος,2,0.01,90.59
λειμώνιος,2,0.01,90.6
ἀπευκτός,2,0.01,90.6
πτώσιμος,2,0.01,90.61
ἀμήνιτος,2,0.01,90.62
ἀμφινεικής,2,0.01,90.62
πολύθρηνος,2,0.01,90.63
παλίντροπος,2,0.01,90.63
πολύμνηστος,2,0.01,90.64
ἀσπιδηφόρος,2,0.01,90.65
συνήγορος,2,0.01,90.65
σειραφόρος,2,0.01,90.66
βουλευτέος,2,0.01,90.67
ἀμφίλεκτος,2,0.01,90.67
ἀπένθητος,2,0.01,90.68
ἄμισθος,2,0.01,90.68
ἀμφιλαφής,2,0.01,90.69
ἀρχαιόπλουτος,2,0.01,90.7
κάρβανος,2,0.01,90.7
νεαίρετος,2,0.01,90.71
ἀγυιάτης,2,0.01,90.71
αὐτοφόνος,2,0.01,90.72
λεύσιμος,2,0.01,90.73
ποιονόμος,2,0.01,90.73
προσφερής,2,0.01,90.74
οἰκουρός,2,0.01,90.75
ἀσφάδαστος,2,0.01,90.75
αἱματοσταγής,2,0.01,90.76
Σύριος,2,0.01,90.76
νεόρρυτος,2,0.01,90.77
διόσδοτος,2,0.01,90.78
θρασύστομος,2,0.01,90.78
ἀφράδμων,2,0.01,90.79
ἐπήκοος,2,0.01,90.8
φονολιβής,2,0.01,90.8
κοινόλεκτρος,2,0.01,90.81
παναίτιος,2,0.01,90.81
ἀμφιτόμος,2,0.01,90.82
Ἀγαμεμνόνιος,2,0.01,90.83
ξιφοδήλητος,2,0.01,90.83
πολύκλαυστος,2,0.01,90.84
δύσμαχος,2,0.01,90.84
ἀλληλοφόνοι,2,0.01,90.85
ἄσωτος,2,0.01,90.86
πρόκωπος,2,0.01,90.86
τηλουρός,2,0.01,90.87
ἄβατος,2,0.01,90.88
ἀδαμάντινος,2,0.01,90.88
φιλάνθρωπος,2,0.01,90.89
ἄτολμος,2,0.01,90.89
ἑῷος,2,0.01,90.9
ἀνωφελής,2,0.01,90.91
ἁπλός,2,0.01,90.91
αὐθάδης,2,0.01,90.92
ἀνήριθμος,2,0.01,90.93
θεόσυτος,2,0.01,90.93
πτερωτός,2,0.01,90.94
πολύτεκνος,2,0.01,90.94
ἀδαμαντόδετος,2,0.01,90.95
αἰθέριος,2,0.01,90.96
σιδηρόφρων,2,0.01,90.96
φλογωπός,2,0.01,90.97
ὑψήγορος,2,0.01,90.97
ταπεινός,2,0.01,90.98
γοργωπός,2,0.01,90.99
κουφόνους,2,0.01,90.99
ὑπερήφανος,2,0.01,91.0
ἔποικος,2,0.01,91.01
ἔννους,2,0.01,91.01
ἀνθεμώδης,2,0.01,91.02
λινόπτερος,2,0.01,91.02
δυστέκμαρτος,2,0.01,91.03
μηδαμός,2,0.01,91.04
παράλιος,2,0.01,91.04
Ἰνάχειος,2,0.01,91.05
ἐπίκοτος,2,0.01,91.06
δύσπλανος,2,0.01,91.06
ὀξύστομος,2,0.01,91.07
ψευδώνυμος,2,0.01,91.07
τύραννος,2,0.01,91.08
βροτοστυγής,2,0.01,91.09
χρυσόρρυτος,2,0.01,91.09
παράκτιος,2,0.01,91.1
θολερός,2,0.01,91.1
ἄφοβος,2,0.01,91.11
ἀπέρατος,2,0.01,91.12
βρύχιος,2,0.01,91.12
ἔκδικος,2,0.01,91.13
Δαρειογενής,2,0.01,91.14
ἔποχος,2,0.01,91.14
τοξουλκός,2,0.01,91.15
ἀντίπορος,2,0.01,91.15
πολύγομφος,2,0.01,91.16
στυφελός,2,0.01,91.17
βύσσινος,2,0.01,91.17
πεδοστιβής,2,0.01,91.18
πρόσφθογγος,2,0.01,91.18
ἀμεμφής,2,0.01,91.19
ἄμωμος,2,0.01,91.2
κάτοχος,2,0.01,91.2
ὑπήκοος,2,0.01,91.21
ἐξαρκής,2,0.01,91.22
σταδαῖος,2,0.01,91.22
νεόκοτος,2,0.01,91.23
πρόσχωρος,2,0.01,91.23
ἰσχυρός,2,0.01,91.24
φερεσσακής,2,0.01,91.25
Βάκτριος,2,0.01,91.25
Μύσιος,2,0.01,91.26
ἁλίρροθος,2,0.01,91.27
λευκόπωλος,2,0.01,91.27
ἐκφανής,2,0.01,91.28
χαλκόστομος,2,0.01,91.28
ἑστιοῦχος,2,0.01,91.29
μεγάλαυχος,2,0.01,91.3
χλιδανός,2,0.01,91.3
περίκλυστος,2,0.01,91.31
ἔμπειρος,2,0.01,91.31
δύσθρους,2,0.01,91.32
τρίσκαλμος,2,0.01,91.33
ἄναυς,2,0.01,91.33
σύντομος,2,0.01,91.34
ζηλωτός,2,0.01,91.35
μονάς,2,0.01,91.35
σαφηνής,2,0.01,91.36
σφυρήλατος,2,0.01,91.36
ἀείμνηστος,2,0.01,91.37
λεκτός,2,0.01,91.38
εὐπρεπής,2,0.01,91.38
πολισσονόμος,2,0.01,91.39
ἄπονος,2,0.01,91.4
μύχιος,2,0.01,91.4
̓ἰαόνιος,2,0.01,91.41
ἔγγαιος,2,0.01,91.41
μετάτροπος,2,0.01,91.42
ναύφρακτος,2,0.01,91.43
πρόκακος,2,0.01,91.43
τροχήλατος,2,0.01,91.44
νώνυμος,2,0.01,91.44
λυπρός,2,0.01,91.45
δύσβατος,2,0.01,91.46
Δήλιος,2,0.01,91.46
πρόναος,2,0.01,91.47
πολυστεφής,2,0.01,91.48
κατάπτυστος,2,0.01,91.48
πομπαῖος,2,0.01,91.49
εὔπομπος,2,0.01,91.49
ἄοινος,2,0.01,91.5
αὐτόκλητος,2,0.01,91.51
μητροφόνος,2,0.01,91.51
φρενοδαλής,2,0.01,91.52
ἀφόρμικτος,2,0.01,91.53
τιθασός,2,0.01,91.53
βαρυπεσής,2,0.01,91.54
τανύδρομος,2,0.01,91.54
αὐτόπρεμνος,2,0.01,91.55
ἄτρυτος,2,0.01,91.56
ὅρκιος,2,0.01,91.56
Τυρσηνός,2,0.01,91.57
Ἄρειος,2,0.01,91.57
ἀκάρπωτος,2,0.01,91.58
ἰσόψηφος,2,0.01,91.59
βαρύκοτος,2,0.01,91.59
ἀντιπενθής,2,0.01,91.6
ἄφορος,2,0.01,91.61
ἀτιμοπενθής,2,0.01,91.61
σεμνότιμος,2,0.01,91.62
δυσπάλαμος,2,0.01,91.62
φιλότιμος,2,0.01,91.63
σύμφρων,2,0.01,91.64
συμπρεπής,2,0.01,91.64
ἀνδρεῖος,2,0.01,91.65
εὔεδρος,2,0.01,91.66
λιτανός,2,0.01,91.66
ἵππιος,2,0.01,91.67
Λητογενής,2,0.01,91.67
χαλκόδετος,2,0.01,91.68
δορίπονος,2,0.01,91.69
ἀνασχετός,2,0.01,91.69
σπερχνός,2,0.01,91.7
Καδμογενής,2,0.01,91.7
κατήγορος,2,0.01,91.71
στόμαργος,2,0.01,91.72
πωλικός,2,0.01,91.72
ὑπέραυχος,2,0.01,91.73
ἀντίτυπος,2,0.01,91.74
πανδάκρυτος,2,0.01,91.74
αὐτοκτόνος,2,0.01,91.75
θελεμός,2,0.01,91.75
πατροκτόνος,2,0.01,91.76
δίμοιρος,2,0.01,91.77
ἀστιβής,2,0.01,91.77
πάνδοκος,2,0.01,91.78
ὁμόσπλαγχνος,2,0.01,91.78
σιδηρόπληκτος,2,0.01,91.79
διπλοῦς,2,0.01,91.8
ἀδελφεός,2,0.01,91.8
ὁμαίμων,2,0.01,91.81
νεότομος,2,0.01,91.82
ἀπεύχετος,2,0.01,91.82
εὐσύμβολος,2,0.01,91.83
ὁμόπτερος,2,0.01,91.83
ἄφρακτος,2,0.01,91.84
θήρειος,2,0.01,91.85
ἐντελής,2,0.01,91.85
βούθυτος,2,0.01,91.86
ἐργαστέος,2,0.01,91.87
θανατηφόρος,2,0.01,91.87
πανοῦργος,2,0.01,91.88
πευκήεις,2,0.01,91.88
ἔγκοτος,2,0.01,91.89
ὠμόφρων,2,0.01,91.9
κροτητός,2,0.01,91.9
ἀνοίμωκτος,2,0.01,91.91
ἕστιος,2,0.01,91.91
Λήμνιος,2,0.01,91.92
βούλιος,2,0.01,91.93
δυσπάλαιστος,2,0.01,91.93
γνωστός,2,0.01,91.94
ἔφεδρος,2,0.01,91.95
ἄπλαστος,2,0.01,91.95
ἀλγινόεις,2,0.01,91.96
ἄτροπος,2,0.01,91.96
πολυδερκής,2,0.01,91.97
ἀνίκητος,2,0.01,91.98
ἁμαρτίνοος,2,0.01,91.98
πλαστός,2,0.01,91.99
τανύπτερος,2,0.01,92.0
τηλέσκοπος,2,0.01,92.0
οὐδέτερος,2,0.01,92.01
στρωτός,2,0.01,92.01
ἀιδνός,2,0.01,92.02
χαμαιγενής,2,0.01,92.03
ἄφατος,2,0.01,92.03
φατός,2,0.01,92.04
κακόχαρτος,2,0.01,92.04
εὔορκος,2,0.01,92.05
νήκεστος,2,0.01,92.06
πανάριστος,2,0.01,92.06
ἁρπακτός,2,0.01,92.07
τρίπους,2,0.01,92.08
δασύστερνος,2,0.01,92.08
ἠῷος,2,0.01,92.09
ἀέναος,2,0.01,92.09
σύμμικτος,2,0.01,92.1
καματώδης,2,0.01,92.11
μάχλος,2,0.01,92.11
ἀείναος,2,0.01,92.12
εὐτρόχαλος,2,0.01,92.13
ἄοικος,2,0.01,92.13
ἄξενος,2,0.01,92.14
κρύφιος,2,0.01,92.14
γοεδνός,2,0.01,92.15
καρβάν,2,0.01,92.16
λινοσινής,2,0.01,92.16
ἐναγής,2,0.01,92.17
γάιος,2,0.01,92.17
κινητήριος,2,0.01,92.18
ὁμόστολος,2,0.01,92.19
φυτουργός,2,0.01,92.19
πάνδικος,2,0.01,92.2
ἄσεπτος,2,0.01,92.21
πρόνους,2,0.01,92.21
εὐπετής,2,0.01,92.22
ἄπαρνος,2,0.01,92.22
ψίθυρος,2,0.01,92.23
παραβατός,2,0.01,92.24
πολυδέγμων,2,0.01,92.24
αἰειγενετάος,2,0.01,92.25
κέδνος,2,0.01,92.26
θεμιτός,2,0.01,92.26
Ἐλευσίνιος,2,0.01,92.27
ποθεινός,2,0.01,92.27
συνετός,2,0.01,92.28
πλάσιος,2,0.01,92.29
κόσμιος,2,0.01,92.29
πορφυροῦς,2,0.01,92.3
σύνζυξ,2,0.01,92.3
λάρτιος,2,0.01,92.31
νεόρραντος,2,0.01,92.32
πρόθυμος,2,0.01,92.32
σύνδετος,2,0.01,92.33
δορίληπτος,2,0.01,92.34
ἀνόητος,2,0.01,92.34
ἄδωρος,2,0.01,92.35
ἄιδρις,2,0.01,92.35
περίφαντος,2,0.01,92.36
δικρατής,2,0.01,92.37
εὔειρος,2,0.01,92.37
ἡμέριος,2,0.01,92.38
χρήσιμος,2,0.01,92.39
ἐπάκτιος,2,0.01,92.39
σύναυλος,2,0.01,92.4
αἴλινος,2,0.01,92.4
περισκελής,2,0.01,92.41
λαθίπονος,2,0.01,92.42
ἀστεργής,2,0.01,92.42
αὐτοσφαγής,2,0.01,92.43
ἀρκτέος,2,0.01,92.43
περιπτυχής,2,0.01,92.44
ἀνάλγητος,2,0.01,92.45
δύσοργος,2,0.01,92.45
ἀμφίπυρος,2,0.01,92.46
ἐπίκαιρος,2,0.01,92.47
ἐδεστός,2,0.01,92.47
τυμβήρης,2,0.01,92.48
παρέστιος,2,0.01,92.48
ἀπώμοτος,2,0.01,92.49
ἀρεστός,2,0.01,92.5
μελλόνυμφος,2,0.01,92.5
ἀνάξιος,2,0.01,92.51
πετρώδης,2,0.01,92.51
εὔλεκτρος,2,0.01,92.52
κασίγνητος,2,0.01,92.53
ἀνύμφευτος,2,0.01,92.53
πάμφλεκτος,2,0.01,92.54
ἀκτέριστος,2,0.01,92.55
ἔμψυχος,2,0.01,92.55
παντλήμων,2,0.01,92.56
δύσθυμος,2,0.01,92.56
ἀκουστέον,2,0.01,92.57
ἄνυμφος,2,0.01,92.58
λυπηρός,2,0.01,92.58
πάγκαρπος,2,0.01,92.59
Αἰνιάν,2,0.01,92.6
τμητός,2,0.01,92.6
ἄλυπος,2,0.01,92.61
ὑπόστεγος,2,0.01,92.61
χαρτός,2,0.01,92.62
ἔγκαρπος,2,0.01,92.63
ἐκτόπιος,2,0.01,92.63
ἔπουρος,2,0.01,92.64
Λαβδάκειος,2,0.01,92.64
πολύζηλος,2,0.01,92.65
Λαίειος,2,0.01,92.66
ἐνθύμιος,2,0.01,92.66
ἔκτοπος,2,0.01,92.67
Κηναῖος,2,0.01,92.68
ἐπώμοτος,2,0.01,92.68
ἐπίπονος,2,0.01,92.69
διαβόρος,2,0.01,92.69
προπετής,2,0.01,92.7
ἑκούσιος,2,0.01,92.71
ἀμφίκλυστος,2,0.01,92.71
ἀστένακτος,2,0.01,92.72
πρόφαντος,2,0.01,92.73
ἀμφηρεφής,1,0.0,92.73
