Word,Count,Percentage of total,Cumulative percentage of total
εὐστάθεια,2,0.0,98.2
Κολλίναι,2,0.0,98.2
ἔμπλεος,2,0.0,98.2
Ὄστια,2,0.0,98.2
ὑπανοίγω,2,0.0,98.2
Νεμετώριος,2,0.0,98.2
ψιθυρίζω,2,0.0,98.2
Ἀγχάριος,2,0.0,98.2
φλέψ,2,0.0,98.2
ἐπιταχύνω,2,0.0,98.2
ἐπίφοβος,2,0.0,98.2
καταλογίζομαι,2,0.0,98.2
ἀνασκάπτω,2,0.0,98.21
Σελήνη,2,0.0,98.21
μετὰ,2,0.0,98.21
κάρβων,2,0.0,98.21
ταχύνω,2,0.0,98.21
ἀπόπεμψις,2,0.0,98.21
Πραινέστιος,2,0.0,98.21
Ὀφέλλας,2,0.0,98.21
Βρούτος,2,0.0,98.21
Δομίτιος,2,0.0,98.21
Μούκιος,2,0.0,98.21
παροδεύω,2,0.0,98.21
Ῥάβεννα,2,0.0,98.21
Πόντιος,2,0.0,98.21
μεταίχμιον,2,0.0,98.21
Ἀλβῖνος,2,0.0,98.21
διαγανακτέω,2,0.0,98.21
μεγαληγορέω,2,0.0,98.21
μήνυτρον,2,0.0,98.21
ἐκτρυχόω,2,0.0,98.21
Ἐπαφρόδιτος,2,0.0,98.21
ἐκμειλίσσω,2,0.0,98.21
ἀνακαλύπτω,2,0.0,98.21
Μιθριδατείος,2,0.0,98.21
ἐγκαταλέγω,2,0.0,98.21
ὑπό-δάκνω,2,0.0,98.21
ἄταφος,2,0.0,98.21
κυνηγέσιον,2,0.0,98.21
ἀγροικία,2,0.0,98.21
πομπεύς,2,0.0,98.22
ἐπιτάφιος,2,0.0,98.22
ὁρκόω,2,0.0,98.22
Λυσιτανία,2,0.0,98.22
προκατάρχομαι,2,0.0,98.22
ἱππομαχέω,2,0.0,98.22
ταχυεργία,2,0.0,98.22
προεπιβουλεύω,2,0.0,98.22
διά-χράω2,2,0.0,98.22
ἐκρήγνυμι,2,0.0,98.22
Οὐαρίνιος,2,0.0,98.22
ἐναγίζω,2,0.0,98.22
σύγκλυς,2,0.0,98.22
λεηλασία,2,0.0,98.22
Σπαρτάκειος,2,0.0,98.22
δύσεργος,2,0.0,98.22
εὐαρίθμητος,2,0.0,98.22
μέθοδος,2,0.0,98.22
ἀροτήρ,2,0.0,98.22
ἐφήμερος,2,0.0,98.22
πεσσός,2,0.0,98.22
ἀγελαῖος,2,0.0,98.22
ζητητέος,2,0.0,98.22
πόσις1,2,0.0,98.22
γενετή,2,0.0,98.22
ἐξωτερικός,2,0.0,98.22
ἀνάπαλιν,2,0.0,98.22
ἐπαλλάσσω,2,0.0,98.22
ὑφαντικός,2,0.0,98.22
ζῳόφαγος,2,0.0,98.23
καρποφάγος,2,0.0,98.23
καταλλάσσω,2,0.0,98.23
ἀναπλήρωσις,2,0.0,98.23
ἀπληστία,2,0.0,98.23
Λήμνιος,2,0.0,98.23
ὅραμα,2,0.0,98.23
εἴθ᾽,2,0.0,98.23
βουλευτικός,2,0.0,98.23
ὑποληπτέον,2,0.0,98.23
ἀρχικός,2,0.0,98.23
ἀντιπάσχω,2,0.0,98.23
Φάρσαλος,2,0.0,98.23
συμφύω,2,0.0,98.23
γήπεδον,2,0.0,98.23
δυσκολία,2,0.0,98.23
ἐλευθεριότης,2,0.0,98.23
Εἱλωτεία,2,0.0,98.23
πενεστεία,2,0.0,98.23
ἀτεκνία,2,0.0,98.23
πενταπλάσιος,2,0.0,98.23
ὁπλιτεύω,2,0.0,98.23
χείριστος,2,0.0,98.23
ἀνισότης,2,0.0,98.23
ῥιγόω,2,0.0,98.23
ἰατρεία,2,0.0,98.23
διωβελία,2,0.0,98.23
Ἱππόδαμος,2,0.0,98.23
ψηφοφορία,2,0.0,98.24
ἀποδικάζω,2,0.0,98.24
κινητέος,2,0.0,98.24
Περραιβός,2,0.0,98.24
ἐξαμελέω,2,0.0,98.24
φιλοχρηματία,2,0.0,98.24
παιδαριώδης,2,0.0,98.24
αὐτογνώμων,2,0.0,98.24
ἀχρήματος,2,0.0,98.24
ὀλιγοσιτία,2,0.0,98.24
διασκέπτομαι,2,0.0,98.24
περιττῶς,2,0.0,98.24
πεντακοσιομέδιμνος,2,0.0,98.24
ἱππάς,2,0.0,98.24
διαμισέω,2,0.0,98.24
Ἀλκυόνη,2,0.0,98.24
Πιττακός,2,0.0,98.24
μαχαιροποιός,2,0.0,98.24
κηκίς,2,0.0,98.24
Μιλύας,2,0.0,98.24
διαπορρήγνυμι,2,0.0,98.24
προσρέπω,2,0.0,98.24
ἀτίμητος,2,0.0,98.24
ἀντιληπτέον,2,0.0,98.24
ἀντίρροπος,2,0.0,98.24
Φεραί,2,0.0,98.24
ἀνιεράομαι,2,0.0,98.24
Παίων,2,0.0,98.24
ἑκατόγχειρος,2,0.0,98.24
Ὑπερίων,2,0.0,98.25
Κρεῖος,2,0.0,98.25
Τηθύς,2,0.0,98.25
Μνημοσύνη,2,0.0,98.25
Φοίβη,2,0.0,98.25
Θείη,2,0.0,98.25
καταταρταρόω,2,0.0,98.25
θεσπιῳδέω,2,0.0,98.25
σπαργανόω,2,0.0,98.25
κυνέη,2,0.0,98.25
τρίαινα,2,0.0,98.25
Εὐρυβίη,2,0.0,98.25
Ἀστραῖος,2,0.0,98.25
Ἀμφιτρίτη,2,0.0,98.25
Χείρων,2,0.0,98.25
Φόρκος,2,0.0,98.25
Θαύμας,2,0.0,98.25
Νηρεύς,2,0.0,98.25
Ἁλίη,2,0.0,98.25
Ἐρατώ,2,0.0,98.25
Κλειώ,2,0.0,98.25
Μελπομένη,2,0.0,98.25
Οὐρανία,2,0.0,98.25
Ὑάκινθος,2,0.0,98.25
Θάμυρις,2,0.0,98.25
Ἀχελῷος,2,0.0,98.25
ἔγκυος,2,0.0,98.25
χηρεύω,2,0.0,98.25
γηροτροφέω,2,0.0,98.25
Ποτιδαία,2,0.0,98.26
ἐντάφιον,2,0.0,98.26
Ἔχετος,2,0.0,98.26
Φθία,2,0.0,98.26
Κορώνεια,2,0.0,98.26
Ζώπυρος,2,0.0,98.26
ἐράσμιος,2,0.0,98.26
τραυλότης,2,0.0,98.26
ὁλάω,2,0.0,98.26
ἐμφερής,2,0.0,98.26
διεσθίω,2,0.0,98.26
ἀνακρούω,2,0.0,98.26
βδελύσσομαι,2,0.0,98.26
διαλάμπω,2,0.0,98.26
θρύπτω,2,0.0,98.26
πτήσσω,2,0.0,98.26
τῦφος,2,0.0,98.26
ἐπειλέω,2,0.0,98.26
μεγαλοπραγμοσύνη,2,0.0,98.26
κόνδυλος,2,0.0,98.26
Δήλιον,2,0.0,98.26
δόξις,2,0.0,98.26
προήκω,2,0.0,98.26
εὐτολμία,2,0.0,98.26
παλίμβολος,2,0.0,98.26
καρποφόρος,2,0.0,98.26
θηλύτης,2,0.0,98.26
ἐπίσημον,2,0.0,98.26
ἡβηδόν,2,0.0,98.27
διάπυρος,2,0.0,98.27
μετάγνωσις,2,0.0,98.27
Ἀνδροκλῆς,2,0.0,98.27
Πουλυτίων,2,0.0,98.27
δᾳδοῦχος,2,0.0,98.27
Ἑρμᾶς,2,0.0,98.27
ἔχθω,2,0.0,98.27
Διοκλείδης,2,0.0,98.27
παλαμναῖος,2,0.0,98.27
Ἑρμοκοπίδης,2,0.0,98.27
μισόδημος,2,0.0,98.27
μύωψ,2,0.0,98.27
Κόρα,2,0.0,98.27
Γύλιππος,2,0.0,98.27
διεργάζομαι,2,0.0,98.27
καταγοητεύω,2,0.0,98.27
συνεξομοιόω,2,0.0,98.27
μεγαλοπρέπεια,2,0.0,98.27
πλάσμα,2,0.0,98.27
Θράκη,2,0.0,98.27
συσχολάζω,2,0.0,98.27
ἀτρέμας,2,0.0,98.27
παλιμπροδοσία,2,0.0,98.27
συντιτρώσκω,2,0.0,98.27
κᾶλον,2,0.0,98.27
ἀπέσσουα,2,0.0,98.27
συνωμότης,2,0.0,98.27
συνιστάω,2,0.0,98.27
Ἀττικίζω,2,0.0,98.28
τοσαυτάκις,2,0.0,98.28
ὄργια,2,0.0,98.28
ἀτρεμέω,2,0.0,98.28
πρόδρομος,2,0.0,98.28
Ἰωνίς,2,0.0,98.28
κακόνοια,2,0.0,98.28
ἀβασίλευτος,2,0.0,98.28
ναυλοχέω,2,0.0,98.28
μεθορμίζω,2,0.0,98.28
ἀμυδρός,2,0.0,98.28
διαφλέγω,2,0.0,98.28
ἐκεχειρία,2,0.0,98.28
Ὀλυμπιακός,2,0.0,98.28
νεώτατος,2,0.0,98.28
Ἡρακλέος,2,0.0,98.28
Πρύτανις,2,0.0,98.28
Πολυδέκτης,2,0.0,98.28
πολεμίος,2,0.0,98.28
ἀποθεωρέω,2,0.0,98.28
ἀμαυρός,2,0.0,98.28
ἀγωγός,2,0.0,98.28
ἀβούλητος,2,0.0,98.28
καταινέω,2,0.0,98.28
συνεφάπτομαι,2,0.0,98.28
βασίλη,2,0.0,98.28
ἀναρρώννυμι,2,0.0,98.28
ὠβάζω,2,0.0,98.28
ἀπελλάζω,2,0.0,98.28
Πύθιον,2,0.0,98.29
χαλάω,2,0.0,98.29
καταπολιτεύομαι,2,0.0,98.29
στόμωμα,2,0.0,98.29
διαπυρος,2,0.0,98.29
συνεκπίπτω,2,0.0,98.29
λογός,2,0.0,98.29
μαραίνω,2,0.0,98.29
εἰσθέω,2,0.0,98.29
δ,2,0.0,98.29
ἄλφιτον,2,0.0,98.29
ἀπομαγδαλία,2,0.0,98.29
κρεάδιον,2,0.0,98.29
ἔγγραφος,2,0.0,98.29
ἀπειρόκαλος,2,0.0,98.29
νομοθέτημα,2,0.0,98.29
πάλη,2,0.0,98.29
εὔχρηστος,2,0.0,98.29
Γοργώ,2,0.0,98.29
ἐρώ,2,0.0,98.29
στιβάς,2,0.0,98.29
ἐπιτεχνάομαι,2,0.0,98.29
συνευπορέω,2,0.0,98.29
γόνιμος,2,0.0,98.29
ἐξίτηλος,2,0.0,98.29
ζηλοτυπία,2,0.0,98.29
τέκνωσις,2,0.0,98.29
ἀκοινώνητος,2,0.0,98.29
Ταύγετον,2,0.0,98.3
ῥωμαλέος,2,0.0,98.3
βαραθρώδης,2,0.0,98.3
σπάργανον,2,0.0,98.3
ἑπταετής,2,0.0,98.3
πεφυλαγμένως,2,0.0,98.3
πεινέω,2,0.0,98.3
ἔκλυτος,2,0.0,98.3
διάκενος,2,0.0,98.3
ὗλις,2,0.0,98.3
σκύμνος,2,0.0,98.3
ὀδών,2,0.0,98.3
πλημμελής,2,0.0,98.3
ἀναθεώρησις,2,0.0,98.3
ἀποφθεγματικός,2,0.0,98.3
πλίνθον,2,0.0,98.3
Ἀρχιδαμίδας,2,0.0,98.3
Δημάρατος,2,0.0,98.3
Πλειστώναξ,2,0.0,98.3
ἀλγεινός,2,0.0,98.3
ἐμβατήριος,2,0.0,98.3
Τέρπανδρος,2,0.0,98.3
ἐιμί,2,0.0,98.3
σφαγιάζω,2,0.0,98.3
Παιάν,2,0.0,98.3
δουλοπρεπής,2,0.0,98.3
κατείργνυμι,2,0.0,98.3
συνθάπτω,2,0.0,98.3
προσορίζω,2,0.0,98.3
κρυπτεία,2,0.0,98.31
Ἀρέθουσα,2,0.0,98.31
Μακεδ́νιος,2,0.0,98.31
ἀπολόγημα,2,0.0,98.31
στρυφνός,2,0.0,98.31
ἐπιθύμημα,2,0.0,98.31
βιβρώσκω,2,0.0,98.31
τεκνοποιός,2,0.0,98.31
Δαΐλοχος,2,0.0,98.31
ἀντιφιλέω,2,0.0,98.31
ἐξεικάζω,2,0.0,98.31
κακοδαιμονάω,2,0.0,98.31
πανταχῇ,2,0.0,98.31
συνεπικουρέω,2,0.0,98.31
ἀνδραποδώδης,2,0.0,98.31
φιλόπολις,2,0.0,98.31
εὔοπλος,2,0.0,98.31
συγχαίρω,2,0.0,98.31
λυμεών,2,0.0,98.31
δεσμεύω,2,0.0,98.31
ὑπανίστημι,2,0.0,98.31
αἶσχος,2,0.0,98.31
ὑπούργημα,2,0.0,98.31
φόρημα,2,0.0,98.31
ἐπιμελητέον,2,0.0,98.31
ἔντονος,2,0.0,98.31
διδακτός,2,0.0,98.31
μαθητός,2,0.0,98.31
συντεκμαίρομαι,2,0.0,98.31
κυβιστάω,2,0.0,98.32
εὔφορος,2,0.0,98.32
παχύνω,2,0.0,98.32
ἄγε,2,0.0,98.32
ἐπικύπτω,2,0.0,98.32
παιγνιώδης,2,0.0,98.32
ἀνέρομαι,2,0.0,98.32
λωίων,2,0.0,98.32
βαλλάντιον,2,0.0,98.32
ἐχθίων,2,0.0,98.32
αἰχμητής,2,0.0,98.32
προσεμφερής,2,0.0,98.32
σκαρδαμύσσω,2,0.0,98.32
μορμολύττομαι,2,0.0,98.32
φεῦ,2,0.0,98.32
ἀποτρόπαιος,2,0.0,98.32
τοσοῦτόν,2,0.0,98.32
συγκαθεύδω,2,0.0,98.32
ἄυπνος,2,0.0,98.32
ἀστάνδης,2,0.0,98.32
διαπεράω,2,0.0,98.32
Σπιθριδάτης,2,0.0,98.32
ἀναίμακτος,2,0.0,98.32
θρόνον,2,0.0,98.32
Ἰσσός,2,0.0,98.32
σφυρόν,2,0.0,98.32
περιδινέω,2,0.0,98.32
Μαλλός,2,0.0,98.32
ἐνερείδω,2,0.0,98.33
Λιμναῖος,2,0.0,98.33
ἀναρρήγνυμι,2,0.0,98.33
Ὀνησίκριτος,2,0.0,98.33
ἐφοδιάζω,2,0.0,98.33
Καρνεάδης,2,0.0,98.33
ἡμερόω,2,0.0,98.33
ἀντιπαραβάλλω,2,0.0,98.33
παρατρέπω,2,0.0,98.33
Ἀραχώσιος,2,0.0,98.33
Σογδιανός,2,0.0,98.33
ἀνάγνωσμα,2,0.0,98.33
Γεδρώσιος,2,0.0,98.33
Σοφοκλέης,2,0.0,98.33
Σελευκεία,2,0.0,98.33
παροικέω,2,0.0,98.33
ἀνατυπόω,2,0.0,98.33
φιλοτήσιος,2,0.0,98.33
Δημ́αρατος,2,0.0,98.33
ἐπαείδω,2,0.0,98.33
σχεδία,2,0.0,98.33
λεύσσω,2,0.0,98.33
διαπείρω,2,0.0,98.33
οὐλαί,2,0.0,98.33
ἐγχαράσσω,2,0.0,98.33
πήρα,2,0.0,98.33
γενάρχης,2,0.0,98.33
προπάτωρ,2,0.0,98.33
ἐθάς,2,0.0,98.33
αὐτοματισμός,2,0.0,98.34
εὐδιάλλακτος,2,0.0,98.34
Πῶρος,2,0.0,98.34
Ῥωξάνη,2,0.0,98.34
σύν-ἀναγιγνώσκω,2,0.0,98.34
εἰσβιάζομαι,2,0.0,98.34
ἐπιδακρύω,2,0.0,98.34
Ἰσμηνίας,2,0.0,98.34
χρεμετίζω,2,0.0,98.34
ἀποσκηνόω,2,0.0,98.34
κορωνίς,2,0.0,98.34
ὁπλιτοπάλης,2,0.0,98.34
βριθύς,2,0.0,98.34
ἄφθαρτος,2,0.0,98.34
Τάναις,2,0.0,98.34
Σεμίραμις,2,0.0,98.34
Ἀριδαῖος,2,0.0,98.34
Περδίκκης,2,0.0,98.34
Μελέαγρος,2,0.0,98.34
Ἄρβηλα,2,0.0,98.34
μεγαλοφροσύνη,2,0.0,98.34
Πέρινθος,2,0.0,98.34
πήρωσις,2,0.0,98.34
πεπαίνω,2,0.0,98.34
θεσμοθετέω,2,0.0,98.34
ὑπερφαίνομαι,2,0.0,98.34
Αἴγων,2,0.0,98.34
μεταγράφω,2,0.0,98.34
ζωστήρ,2,0.0,98.34
ἐπί-βλαστάνω,2,0.0,98.35
σοβέω,2,0.0,98.35
ἀνθέλκω,2,0.0,98.35
Ἰλλυρικός,2,0.0,98.35
ἀτερπής,2,0.0,98.35
μανικός,2,0.0,98.35
κεραύνιος,2,0.0,98.35
φάσμα,2,0.0,98.35
περιλάμπω,2,0.0,98.35
ἄρκυς,2,0.0,98.35
παραποτάμιος,2,0.0,98.35
ἐξέχω,2,0.0,98.35
μυλών,2,0.0,98.35
ἐπί-κατασκάπτω,2,0.0,98.35
ἀλγηδών,2,0.0,98.35
φλεγμονή,2,0.0,98.35
ἀπολογητέον,2,0.0,98.35
φλυαρία,2,0.0,98.35
Εὔηνος,2,0.0,98.35
ἀπάχθομαι,2,0.0,98.35
χρησμῳδός,2,0.0,98.35
ἀνερωτάω,2,0.0,98.35
Ἀναξαγόρης,2,0.0,98.35
μὲν,2,0.0,98.35
ᾍδης,2,0.0,98.35
εἴπον,2,0.0,98.35
νυστάζω,2,0.0,98.35
θόλος,2,0.0,98.35
Κηφισιεύς,2,0.0,98.36
εἰρωνεύομαι,2,0.0,98.36
οἰμάω,2,0.0,98.36
Σίσυφος,2,0.0,98.36
ὁρατός,2,0.0,98.36
βρασμός,2,0.0,98.36
Μάξιμος,2,0.0,98.36
Πομπίλιος,2,0.0,98.36
ἀριστεία,2,0.0,98.36
Λούκιος,2,0.0,98.36
Ἄγκος,2,0.0,98.36
ξενοκτονία,2,0.0,98.36
Κικέρων,2,0.0,98.36
Πάνσας,2,0.0,98.36
Ἵρτιος,2,0.0,98.36
σπορά,2,0.0,98.36
Σιλβία,2,0.0,98.36
ἐρινεός,2,0.0,98.36
ῥουμινᾶλις,2,0.0,98.36
νεοτόκος,2,0.0,98.36
δρυοκολάπτης,2,0.0,98.36
χηλή,2,0.0,98.36
Ἠμαθίων,2,0.0,98.36
ἀναχέω,2,0.0,98.36
σφῦρα,2,0.0,98.36
πάσσω,2,0.0,98.36
Σύλλα,2,0.0,98.36
πειθήνιος,2,0.0,98.36
Ὀκρησία,2,0.0,98.36
Τανακύλ,2,0.0,98.37
ἀπρόθυμος,2,0.0,98.37
περιρρέω,2,0.0,98.37
μεσημβρινός,2,0.0,98.37
κατακλύζω,2,0.0,98.37
ἔκπυστος,2,0.0,98.37
αὐτάγγελος,2,0.0,98.37
ὁλκός2,2,0.0,98.37
μιαίφονος,2,0.0,98.37
τρισκαίδεκα,2,0.0,98.37
ὁμοτράπεζος,2,0.0,98.37
θητεύω,2,0.0,98.37
ῥῖγος,2,0.0,98.37
ἐκπλήγνυμι,2,0.0,98.37
βοηλατικός,2,0.0,98.37
προμηθέομαι,2,0.0,98.37
ἀδικητέον,2,0.0,98.37
ἀντικακουργέω,2,0.0,98.37
ἀθρέω,2,0.0,98.37
Μέγαράδε,2,0.0,98.37
γυμνασιαρχία,2,0.0,98.37
ἀποδυτήριον,2,0.0,98.37
ναυπηγήσιμος,2,0.0,98.37
στενόπορος,2,0.0,98.37
ἐκδικάζω,2,0.0,98.37
προσδανείζω,2,0.0,98.37
μηχανεύς,2,0.0,98.37
λευκόω,2,0.0,98.37
διέτης,2,0.0,98.37
Δεκελειόθεν,2,0.0,98.38
Δεκελειεύς,2,0.0,98.38
Εὐθύκριτος,2,0.0,98.38
Ἱππαρμόδωρος,2,0.0,98.38
Ἀρχεστρατίδης,2,0.0,98.38
ἱπποφορβός,2,0.0,98.38
Βάκτριος,2,0.0,98.38
ἀρύω,2,0.0,98.38
εὔπιστος,2,0.0,98.38
οἷονπερ,2,0.0,98.38
ἀγχέμαχος,2,0.0,98.38
δειρή,2,0.0,98.38
ἀποκαθαίρω,2,0.0,98.38
ἐκγελάω,2,0.0,98.38
εὐθυμία,2,0.0,98.38
πολυλογία,2,0.0,98.38
μανός,2,0.0,98.38
ἔποχος,2,0.0,98.38
κατερῶ,2,0.0,98.38
ἀναβλέπω,2,0.0,98.38
μεθόριος,2,0.0,98.38
πανσυδί,2,0.0,98.38
προκινέω,2,0.0,98.38
ἀντιπαρασκευάζομαι,2,0.0,98.38
ἀφροσύνη,2,0.0,98.38
οἰωνίζομαι,2,0.0,98.38
πορσύνω,2,0.0,98.38
πλεονέκτης,2,0.0,98.38
δολόω,2,0.0,98.39
ἐγγύθεν,2,0.0,98.39
προσκοπέω,2,0.0,98.39
πολύευκτος,2,0.0,98.39
ἀγωνίζω,2,0.0,98.39
Ἀρτακάμας,2,0.0,98.39
ἑξακισμύριοι,2,0.0,98.39
οἶος,2,0.0,98.39
ἀνεπίκλητος,2,0.0,98.39
σκηνέω,2,0.0,98.39
συμπονέω,2,0.0,98.39
ἰσόμοιρος,2,0.0,98.39
ἀναχωρίζω,2,0.0,98.39
Ἀγλαϊτάς,2,0.0,98.39
ἰσομοιρέω,2,0.0,98.39
ἀντέρομαι,2,0.0,98.39
ἐξαιρετέος,2,0.0,98.39
ἀντιπαρακαλέω,2,0.0,98.39
βλακεία,2,0.0,98.39
δεκαδεύς,2,0.0,98.39
χιλιοστός,2,0.0,98.39
ναρθηκοφόρος,2,0.0,98.39
ἀγυιά,2,0.0,98.39
κλώψ,2,0.0,98.39
μήτι,2,0.0,98.39
κρανέινος,2,0.0,98.39
παραμηρίδιος,2,0.0,98.39
γάμμα,2,0.0,98.39
ἐπικαμπή,2,0.0,98.39
Ἀρσάμης,2,0.0,98.4
παιάν,2,0.0,98.4
πρωτοστάτης,2,0.0,98.4
κερδαλέος,2,0.0,98.4
Φαρνοῦχος,2,0.0,98.4
ἐξόπισθεν,2,0.0,98.4
πελτοφόρος,2,0.0,98.4
Ἐνυάλιος,2,0.0,98.4
Ἀρταγέρσης,2,0.0,98.4
ἀδιήγητος,2,0.0,98.4
ξυστόν,2,0.0,98.4
νέωτα,2,0.0,98.4
ὀχάομαι,2,0.0,98.4
μεταδιώκω,2,0.0,98.4
καταδακρύω,2,0.0,98.4
Πάνθεια,2,0.0,98.4
κατοικτείρω,2,0.0,98.4
ἐπιμείγνυμι,2,0.0,98.4
σφενδονάω,2,0.0,98.4
γυμνής,2,0.0,98.4
συσπειράομαι,2,0.0,98.4
θεμελιόω,2,0.0,98.4
συσκοτάζω,2,0.0,98.4
δαίς,2,0.0,98.4
ξυστοφόρος,2,0.0,98.4
ἄποτος,2,0.0,98.4
ἄναλκις,2,0.0,98.4
ἀνέω,2,0.0,98.4
ἡμιτελής,2,0.0,98.4
συνεράω,2,0.0,98.41
δοτήρ,2,0.0,98.41
πεμπτέος,2,0.0,98.41
ἀτημέλητος,2,0.0,98.41
ἀκράτεια,2,0.0,98.41
προσεθίζω,2,0.0,98.41
θεοσεβής,2,0.0,98.41
ἐξακέομαι,2,0.0,98.41
διείρω,2,0.0,98.41
καταπετάννυμι,2,0.0,98.41
Ἀρταβάτης,2,0.0,98.41
συναπάγω,2,0.0,98.41
ὁλοκαυτέω,2,0.0,98.41
Ῥαθίνης,2,0.0,98.41
καταδαπανάω,2,0.0,98.41
σιμός,2,0.0,98.41
ἄδειπνος,2,0.0,98.41
στρατοπέδευσις,2,0.0,98.41
σφάλμα,2,0.0,98.41
βαθύνω,2,0.0,98.41
ἔκδημος,2,0.0,98.41
διαρκέω,2,0.0,98.41
Αἰθιοπία,2,0.0,98.41
καταφωράω,2,0.0,98.41
ἅλις,2,0.0,98.41
μονοσιτέω,2,0.0,98.41
ἀγαστός,2,0.0,98.41
μετανάστασις,2,0.0,98.41
Κυκλάδες,2,0.0,98.42
λίνεος,2,0.0,98.42
πάλα,2,0.0,98.42
Ἀσιανός,2,0.0,98.42
ὁμοιότροπος,2,0.0,98.42
ἀντί-ἴσχω,2,0.0,98.42
ἱερόv,2,0.0,98.42
Φιλοκτήτης,2,0.0,98.42
αὐτερέτης,2,0.0,98.42
ὀνομαστός,2,0.0,98.42
Ἀμεινοκλῆς,2,0.0,98.42
Δήλιος,2,0.0,98.42
προσδόκιμος,2,0.0,98.42
Δώριος,2,0.0,98.42
ἀκραιφνής,2,0.0,98.42
ἀταλαίπωρος,2,0.0,98.42
ἔκλειψις,2,0.0,98.42
Ἀμπρακικός,2,0.0,98.42
ἀντεπιβουλεύω,2,0.0,98.42
περισκοπέω,2,0.0,98.42
ἐμπρήθω,2,0.0,98.42
ἀντί-ἐπιπλέω,2,0.0,98.42
Ἀνακτόριον,2,0.0,98.42
προπαρασκευάζω,2,0.0,98.42
Βοττιαῖος,2,0.0,98.42
Ἀρίστευς,2,0.0,98.42
μακρηγορέω,2,0.0,98.42
διαμέλλω,2,0.0,98.42
βουλευτέον,2,0.0,98.42
συνναυμαχέω,2,0.0,98.43
ἐκπορίζω,2,0.0,98.43
ἐξοτρύνω,2,0.0,98.43
εὔβουλος,2,0.0,98.43
ἀνηκουστέω,2,0.0,98.43
συγκαθαιρέω,2,0.0,98.43
σύμπρεσβυς,2,0.0,98.43
Λυσικλῆς,2,0.0,98.43
Εὐρυμέδων,2,0.0,98.43
Ἠδωνοί,2,0.0,98.43
Ἰνάρως,2,0.0,98.43
Ψαμμήτιχος,2,0.0,98.43
Κεκρυφαλεία,2,0.0,98.43
ἀνθιστάω,2,0.0,98.43
περιέργω,2,0.0,98.43
βοιόν,2,0.0,98.43
Κυτίνιον,2,0.0,98.43
Οἰνόφυτα,2,0.0,98.43
Ὀπούντιοι,2,0.0,98.43
Τόλμαιος,2,0.0,98.43
Μεγάβαζος,2,0.0,98.43
Προσώπιτις,2,0.0,98.43
Ἀμυρταῖος,2,0.0,98.43
ἕλειος,2,0.0,98.43
Κίτιον,2,0.0,98.43
Χαιρώνεια,2,0.0,98.43
Πλειστοάναξ,2,0.0,98.43
στρατιῶτις,2,0.0,98.43
Καῦνος,2,0.0,98.43
Τληπόλεμος,2,0.0,98.44
Ἀντικλῆς,2,0.0,98.44
ναυβάτης,2,0.0,98.44
ἀπεράω,2,0.0,98.44
Θεαγένης,2,0.0,98.44
ἀντικελεύω,2,0.0,98.44
Ἑρμιονίς,2,0.0,98.44
Γόγγυλος,2,0.0,98.44
Δασκυλῖτις,2,0.0,98.44
Μεγαβάτης,2,0.0,98.44
Τρῳάς,2,0.0,98.44
συνεπανίστημι,2,0.0,98.44
ἐπιμανθάνω,2,0.0,98.44
Ῥαμφίας,2,0.0,98.44
ὀλόφυρσις,2,0.0,98.44
ἐπικτάομαι,2,0.0,98.44
Ζευξίδαμος,2,0.0,98.44
οἰκοδόμησις,2,0.0,98.44
Μαλόεις,2,0.0,98.44
νότος,2,0.0,98.44
προποιέω,2,0.0,98.44
ὑπαναλίσκω,2,0.0,98.44
χειμέριος,2,0.0,98.44
μεταπύργιον,2,0.0,98.44
φρυκτός,2,0.0,98.44
ἡρῷον,2,0.0,98.44
Κιθαιρών,2,0.0,98.44
Ἐρύθρας,2,0.0,98.44
Ἐρυθραία,2,0.0,98.45
Σαλαμινία,2,0.0,98.45
Κλάρος,2,0.0,98.45
ἐγκαταλαμβάνω,2,0.0,98.45
διατείχισμα,2,0.0,98.45
ἄδεσμος,2,0.0,98.45
κακοπραγία,2,0.0,98.45
αὐτοσχέδιος,2,0.0,98.45
σχεδιάζω,2,0.0,98.45
Σεβαστός,2,0.0,98.45
χρονογραφία,2,0.0,98.45
Αἴλιος,2,0.0,98.45
μικτός,2,0.0,98.45
Λῖρις,2,0.0,98.45
ἐξερεύγομαι,2,0.0,98.45
μιγάς,2,0.0,98.45
ὁμορέω,2,0.0,98.45
Οἰνωτρία,2,0.0,98.45
Ναιάς,2,0.0,98.45
ὑπεράκριος,2,0.0,98.45
οἰκοφθορέω,2,0.0,98.45
Τριβόλα,2,0.0,98.45
ἐπί-κάθημαι,2,0.0,98.45
Σούνα,2,0.0,98.45
περίρρυτος,2,0.0,98.45
θεόπεμπτος,2,0.0,98.45
Κοτυλία,2,0.0,98.45
στέμμα,2,0.0,98.45
διετήσιος,2,0.0,98.45
ὡσπερὰν,2,0.0,98.46
ἀθέατος,2,0.0,98.46
Ὄσσα,2,0.0,98.46
Φαλέριον,2,0.0,98.46
ζώπυρον,2,0.0,98.46
ἁγισμός,2,0.0,98.46
Σικανός,2,0.0,98.46
λέσβιος,2,0.0,98.46
χόλος,2,0.0,98.46
μαντεύω,2,0.0,98.46
λωφάω,2,0.0,98.46
λάχος,2,0.0,98.46
δεκάτευσις,2,0.0,98.46
ὁσέτη,2,0.0,98.46
