Word,Count,Percentage of total,Cumulative percentage of total
ἄτοιμοτηρ,1,0.0,97.41
τοσο͂τος,1,0.0,97.41
οὐδάμινος,1,0.0,97.41
ειός,1,0.0,97.41
πρινκιπάλιος,1,0.0,97.41
φορμάριος,1,0.0,97.41
ἐπιλήνιος,1,0.0,97.42
5πλεῖ?,1,0.0,97.42
ἑνδάκατος,1,0.0,97.42
Βουβαστιακός,1,0.0,97.42
μεικρός,1,0.0,97.42
δίστιχος,1,0.0,97.42
ἐντόσδε,1,0.0,97.42
Ἀλινός,1,0.0,97.42
ἑξακόςιος,1,0.0,97.42
ἑκτακόσιος,1,0.0,97.42
Ἀλαξάνδρειος,1,0.0,97.42
κτηνοφόρος,1,0.0,97.42
ὀκτάτομος,1,0.0,97.42
Φβ́ς,1,0.0,97.42
πεντηκοντάπους,1,0.0,97.42
ὀρνυθάριος,1,0.0,97.42
φαιλώνιος,1,0.0,97.42
σείτιος,1,0.0,97.42
Παυειτής,1,0.0,97.42
Πακῆβκις,1,0.0,97.42
ὀγηδοήκοντα,1,0.0,97.42
ἐκπρόσωπος,1,0.0,97.43
μελιτόχροος,1,0.0,97.43
συμβής,1,0.0,97.43
ἐγκαίριος,1,0.0,97.43
συλλιτουργός,1,0.0,97.43
ὀκτός,1,0.0,97.43
ὐμ́ος,1,0.0,97.43
ὡμολογής,1,0.0,97.43
μάργαριτος,1,0.0,97.43
ἀσκωληκόβρωτος,1,0.0,97.43
Θαγρος,1,0.0,97.43
ταριχοπωλικός,1,0.0,97.43
ἀργάριος,1,0.0,97.43
ἀπαράλυτος,1,0.0,97.43
Ἀντωινοής,1,0.0,97.43
παντόμορφος,1,0.0,97.43
μελάνχροος,1,0.0,97.43
μόνογραρος,1,0.0,97.43
ὑποφάλακρος,1,0.0,97.43
τετράχους,1,0.0,97.43
κάταβαλος,1,0.0,97.43
ουετρανός,1,0.0,97.44
κραναίνος,1,0.0,97.44
παράπας,1,0.0,97.44
σωμφιακός,1,0.0,97.44
λιπάριοι,1,0.0,97.44
χυθρός,1,0.0,97.44
φολλερός,1,0.0,97.44
ὀκτωξεστιαῖος,1,0.0,97.44
γένηματος,1,0.0,97.44
Ἑριεύς,1,0.0,97.44
κάσσαμος,1,0.0,97.44
κρητικός,1,0.0,97.44
ξυλοκασ́σιοι,1,0.0,97.44
μάυρος,1,0.0,97.44
ἔγκλειστος,1,0.0,97.44
ἐμπροστός,1,0.0,97.44
Πσετεώνιος,1,0.0,97.44
Ἀπολλοδώνιος,1,0.0,97.44
φοροῦντης,1,0.0,97.44
ἀρχιυπήρετος,1,0.0,97.44
βασλικός,1,0.0,97.44
καραλώμ,1,0.0,97.45
Καλαγής,1,0.0,97.45
ἀξιάγαστος,1,0.0,97.45
ἀχείρωτος,1,0.0,97.45
κυριετικός,1,0.0,97.45
συμβροχικός,1,0.0,97.45
κονχιστός,1,0.0,97.45
λαμπροτάτος,1,0.0,97.45
ἐνώτις,1,0.0,97.45
μεθ̓ἕτερος,1,0.0,97.45
κρειθός,1,0.0,97.45
ἐστινσπόρος,1,0.0,97.45
γείτονεςΕλαζαρος,1,0.0,97.45
Ἰουουέντιος,1,0.0,97.45
Νηράτιος,1,0.0,97.45
Νοουέμβριος,1,0.0,97.45
Αββαιδαιαδυσμός,1,0.0,97.45
ἀνατολῶνΣαμμωυος,1,0.0,97.45
εἰςτός,1,0.0,97.45
Ιησους,1,0.0,97.45
ἀξιόχρεος,1,0.0,97.45
δἰαὐτός,1,0.0,97.45
τεσερεσκαιδέκατος,1,0.0,97.46
ἥμυσυς,1,0.0,97.46
δοκιμαστός,1,0.0,97.46
χερσάρακος,1,0.0,97.46
ὑποδίφθερος,1,0.0,97.46
ἑξάδραχμος,1,0.0,97.46
συκαμινοακάνθινος,1,0.0,97.46
μενέλαος,1,0.0,97.46
μαρτύτιος,1,0.0,97.46
Μάρτυρος,1,0.0,97.46
ἱνδικτίων,1,0.0,97.46
Καλόνηρος,1,0.0,97.46
ἀλοπάκιος,1,0.0,97.46
Μεσουρός,1,0.0,97.46
τέσσρες,1,0.0,97.46
εἶλος,1,0.0,97.46
πρημικήριος,1,0.0,97.46
Εὐλογητός,1,0.0,97.46
μολίβειος,1,0.0,97.46
ἱπποΐατρος,1,0.0,97.46
κουινταρήσιος,1,0.0,97.46
ἐφέσιοι,1,0.0,97.47
συκοντάρριος,1,0.0,97.47
χάλκεινος,1,0.0,97.47
κυντανήσιος,1,0.0,97.47
κόυιντανος,1,0.0,97.47
οἱός,1,0.0,97.47
νής,1,0.0,97.47
τέσαρες,1,0.0,97.47
κίβιος,1,0.0,97.47
παράχρημος,1,0.0,97.47
πρόσοπος,1,0.0,97.47
Ἰτυραῖος,1,0.0,97.47
ταλάντος,1,0.0,97.47
ταχινός,1,0.0,97.47
ταπιδυφαντικός,1,0.0,97.47
ινδικτίων,1,0.0,97.47
φρουμεντάκριος,1,0.0,97.47
πρωτοανάγνωστος,1,0.0,97.47
νεφορσήτης,1,0.0,97.47
Ἀβανάτιος,1,0.0,97.47
ναύβι,1,0.0,97.47
βούβαστος,1,0.0,97.48
πραγματαῖος,1,0.0,97.48
ἀπάιτος,1,0.0,97.48
Ἐρμουπολίτης,1,0.0,97.48
στατίων,1,0.0,97.48
Ἠράκλειος,1,0.0,97.48
θεοχόλητος,1,0.0,97.48
Μαυρετανός,1,0.0,97.48
Νησιωτικός,1,0.0,97.48
πτίος,1,0.0,97.48
ρατικός,1,0.0,97.48
Κλιβανάριος,1,0.0,97.48
ξέστιοι,1,0.0,97.48
κάσος,1,0.0,97.48
ἑξκαιδέκατόν,1,0.0,97.48
τίρων,1,0.0,97.48
Τάλε,1,0.0,97.48
θαυστός,1,0.0,97.48
καταβέβληξ,1,0.0,97.48
τρισκατάρατος,1,0.0,97.48
κερατουργός,1,0.0,97.48
Κερκεός,1,0.0,97.49
πρωτοσυμβοῦλος,1,0.0,97.49
κελευός,1,0.0,97.49
Καλατής,1,0.0,97.49
ἐναετής,1,0.0,97.49
ἀνηνκαῖος,1,0.0,97.49
ἀνεπίβατος,1,0.0,97.49
Ἀρσινοϊκός,1,0.0,97.49
Καλέσιος,1,0.0,97.49
Χηνοβοσχῖος,1,0.0,97.49
παρῶν,1,0.0,97.49
τετράθυρος,1,0.0,97.49
κέλος,1,0.0,97.49
ἀμμόχρωμος,1,0.0,97.49
περιστεροποῦλλος,1,0.0,97.49
Φέντεμιν,1,0.0,97.49
ἱεροεθνής,1,0.0,97.49
πεντεκόσιοι,1,0.0,97.49
μυλοκοπικός,1,0.0,97.49
τρ́τος,1,0.0,97.49
ψιάθεος,1,0.0,97.49
μέγαλειοτος,1,0.0,97.5
ἐπερχοντός,1,0.0,97.5
Ἀλλαγός,1,0.0,97.5
ὄφθαλμος,1,0.0,97.5
χλορός,1,0.0,97.5
νεφερσάς,1,0.0,97.5
ὁλογράφος,1,0.0,97.5
Παπαΐτης,1,0.0,97.5
Ερως,1,0.0,97.5
πεκτός,1,0.0,97.5
Σῶβτις,1,0.0,97.5
Ἀσταρταῖος,1,0.0,97.5
Νεχθηίς,1,0.0,97.5
Ἡρένιος,1,0.0,97.5
Θεοδοσιουπολίτης,1,0.0,97.5
Βορρινός,1,0.0,97.5
ὑπόγρυπος,1,0.0,97.5
μαῦρος,1,0.0,97.5
φρυατικός,1,0.0,97.5
παππῴος,1,0.0,97.5
ἄγρος,1,0.0,97.5
κογκυλίδιος,1,0.0,97.5
κύρριος,1,0.0,97.51
δωδεκάτροχος,1,0.0,97.51
τετράτροχος,1,0.0,97.51
δίμυρος,1,0.0,97.51
κομονοπλάρις,1,0.0,97.51
Κομπας,1,0.0,97.51
Ἰούλις,1,0.0,97.51
ἀμετεώριστος,1,0.0,97.51
Ἠταλικός,1,0.0,97.51
Ἰταλκός,1,0.0,97.51
τμοναχός,1,0.0,97.51
εἰνδικτίων,1,0.0,97.51
Σάχειος,1,0.0,97.51
κεντουρίων,1,0.0,97.51
ῥυπήρα,1,0.0,97.51
τέσαρές,1,0.0,97.51
μεσσίκιος,1,0.0,97.51
Σεξτίλιος,1,0.0,97.51
ἁλίσπαρτος,1,0.0,97.51
ῥατίων,1,0.0,97.51
ἀνεμέσητος,1,0.0,97.51
Ψενμάς,1,0.0,97.52
αγαθήμερος,1,0.0,97.52
ἐγκοίλιος,1,0.0,97.52
ὑλαῖος,1,0.0,97.52
Ψενπλήνιος,1,0.0,97.52
δαπανής,1,0.0,97.52
σφυρόκοπος,1,0.0,97.52
σκληρουργικός,1,0.0,97.52
ἐρωτής,1,0.0,97.52
ξυλοκρουστός,1,0.0,97.52
κομμεᾶτος,1,0.0,97.52
πίστρινος,1,0.0,97.52
μώσθιοι,1,0.0,97.52
Εἴλιθυιος,1,0.0,97.52
μεντήκοντα,1,0.0,97.52
κρόμ,1,0.0,97.52
Κλασσικός,1,0.0,97.52
δρομηδάριος,1,0.0,97.52
φεουχικός,1,0.0,97.52
ἐρεούξυλος,1,0.0,97.52
λαχανοσπέρμος,1,0.0,97.52
ἀκέντητος,1,0.0,97.53
πλῦος,1,0.0,97.53
καίἀσκυλτος,1,0.0,97.53
μήπο,1,0.0,97.53
θρός,1,0.0,97.53
πλρο͂ς,1,0.0,97.53
δουπλεικάρειος,1,0.0,97.53
χαλκεῖνος,1,0.0,97.53
ἀστέριος,1,0.0,97.53
ἡμικύβιος,1,0.0,97.53
Πτολεμαιτικός,1,0.0,97.53
ἀναλογής,1,0.0,97.53
Πηχος,1,0.0,97.53
δημοσιός,1,0.0,97.53
συνδουπλικάριος,1,0.0,97.53
πρειστός,1,0.0,97.53
πλάτεος,1,0.0,97.53
εἴργ,1,0.0,97.53
κουνδουκτορικός,1,0.0,97.53
ναυαρχικός,1,0.0,97.53
προκείτης,1,0.0,97.53
καδελόριος,1,0.0,97.54
χώματικός,1,0.0,97.54
εὔζηλος,1,0.0,97.54
ὁλοχάλκινος,1,0.0,97.54
δεύτεροος,1,0.0,97.54
ἀνέχυρος,1,0.0,97.54
σησός,1,0.0,97.54
τρεικότυλος,1,0.0,97.54
πλῖστος,1,0.0,97.54
τείμιωτψατος,1,0.0,97.54
κύρειος,1,0.0,97.54
Φαμενωθ,1,0.0,97.54
Ἐπειφ,1,0.0,97.54
ταῦτος,1,0.0,97.54
συγγείτνιος,1,0.0,97.54
καθαρπ́ς,1,0.0,97.54
τετράσχοινος,1,0.0,97.54
ἥμισος,1,0.0,97.54
σιλίκνιος,1,0.0,97.54
Δαδβακανράς,1,0.0,97.54
Γανζακός,1,0.0,97.54
συνέγδοτος,1,0.0,97.55
ἔνβαθρος,1,0.0,97.55
τένακος,1,0.0,97.55
ἀπόκενος,1,0.0,97.55
δέκαδυο,1,0.0,97.55
δέκαεξ,1,0.0,97.55
ἀγαῖος,1,0.0,97.55
Πέφιος,1,0.0,97.55
ἐλαιοχρίστιος,1,0.0,97.55
χορτοπάτητος,1,0.0,97.55
ἡμερός,1,0.0,97.55
μούθιος,1,0.0,97.55
ἀμιναῖος,1,0.0,97.55
γ́,1,0.0,97.55
κύανος,1,0.0,97.55
Ὑδρεύμας,1,0.0,97.55
μεγάκοιλος,1,0.0,97.55
ἄστικτος,1,0.0,97.55
ὀγδοός,1,0.0,97.55
πτολειμαικός,1,0.0,97.55
Αὐθερος,1,0.0,97.55
ὁμοίω̣,1,0.0,97.56
Πεταρπαήσιος,1,0.0,97.56
Λέπειος,1,0.0,97.56
βούχιος,1,0.0,97.56
δεκατέσσαρας,1,0.0,97.56
ζῶος,1,0.0,97.56
πουερενπβηκός,1,0.0,97.56
ἕξηκο,1,0.0,97.56
Κεστιανός,1,0.0,97.56
δούπλικαριος,1,0.0,97.56
ἰχθυοφόρος,1,0.0,97.56
ἐνεστό,1,0.0,97.56
ἐριέρεος,1,0.0,97.56
τρεισχίλιοι,1,0.0,97.56
ὄρυβος,1,0.0,97.56
ἀθλητός,1,0.0,97.56
ἑβδομηκονταπέντε,1,0.0,97.56
σεβᾶσς,1,0.0,97.56
πόβλικος,1,0.0,97.56
Τιτύσηνος,1,0.0,97.56
Προκλιανός,1,0.0,97.56
Ἀρουντειανός,1,0.0,97.56
δουπλικάρειος,1,0.0,97.57
βούρδων,1,0.0,97.57
μένιος,1,0.0,97.57
τριώβο,1,0.0,97.57
ἐπιμελετής,1,0.0,97.57
κυνήψιος,1,0.0,97.57
οὐεσπασιανός,1,0.0,97.57
υι9ός,1,0.0,97.57
ὄβολος,1,0.0,97.57
νοῦμος,1,0.0,97.57
Φοινικός,1,0.0,97.57
Ἀρρουντιανός,1,0.0,97.57
Φροούριος,1,0.0,97.57
Γωρδιενός,1,0.0,97.57
ὄνομοτ,1,0.0,97.57
Πεντακώμιος,1,0.0,97.57
μερισυός,1,0.0,97.57
Μεσοβός,1,0.0,97.57
βολυμός,1,0.0,97.57
οὐεστιγάτιος,1,0.0,97.57
σόυκεσσορος,1,0.0,97.57
Παχός,1,0.0,97.58
λογαῖος,1,0.0,97.58
Λαδικηνός,1,0.0,97.58
φροντίτος,1,0.0,97.58
Χαπογχώνσιος,1,0.0,97.58
ἀριθμής,1,0.0,97.58
ἐρρωσθός,1,0.0,97.58
γέουχος,1,0.0,97.58
Ψάις,1,0.0,97.58
ὀκσσώ,1,0.0,97.58
κριθής,1,0.0,97.58
ἀλικός,1,0.0,97.58
Ἱκκιήν,1,0.0,97.58
ἠπτικός,1,0.0,97.58
Φαώφ,1,0.0,97.58
τριτίπιθος,1,0.0,97.58
λαχανηρός,1,0.0,97.58
ἐφόριος,1,0.0,97.58
Τατρίφις,1,0.0,97.58
πρέςβυς,1,0.0,97.58
Νησός,1,0.0,97.58
γυνήΠεκυς,1,0.0,97.59
σίτ,1,0.0,97.59
σιγνίφερος,1,0.0,97.59
δύσωνος,1,0.0,97.59
τρίβουνος,1,0.0,97.59
χερσόθρυιος,1,0.0,97.59
Οὔφιος,1,0.0,97.59
χύριος,1,0.0,97.59
ἐνλείμματος,1,0.0,97.59
τρίρος,1,0.0,97.59
ἐξαμηνιαῖος,1,0.0,97.59
είς,1,0.0,97.59
θινεσέπτις,1,0.0,97.59
χαλκούς,1,0.0,97.59
πασαθφόρος,1,0.0,97.59
Καισάρηος,1,0.0,97.59
ἀδμπελίτιος,1,0.0,97.59
συναπέσχ,1,0.0,97.59
ἐποιῆσος,1,0.0,97.59
πρακτώριος,1,0.0,97.59
ῤυπαρός,1,0.0,97.59
ὀνόμταος,1,0.0,97.6
Ὤφιηυς,1,0.0,97.6
Κεαμαῖος,1,0.0,97.6
ὄγοος,1,0.0,97.6
ἐπίσακτος,1,0.0,97.6
θηααυρός,1,0.0,97.6
καθοσιώμενος,1,0.0,97.6
ἀγρεῖος,1,0.0,97.6
άπιος,1,0.0,97.6
ῤαφάνινος,1,0.0,97.6
ταύρινος,1,0.0,97.6
τεσσαρακόσιοι,1,0.0,97.6
ἀθεαφθεῖος,1,0.0,97.6
ἀξιωθής,1,0.0,97.6
Ψιναλείτιος,1,0.0,97.6
διπέμπτος,1,0.0,97.6
σπαθαρικός,1,0.0,97.6
λευκόθριξ,1,0.0,97.6
ἐφορατικός,1,0.0,97.6
σκωληκόβροτος,1,0.0,97.6
Ἀγήματος,1,0.0,97.6
Πωε͂,1,0.0,97.61
Σαμοός,1,0.0,97.61
χείλιοι,1,0.0,97.61
τραπέζετος,1,0.0,97.61
ἀπανδρός,1,0.0,97.61
Λινύφιος,1,0.0,97.61
Δινύφιος,1,0.0,97.61
ἐργάτιος,1,0.0,97.61
ἐριοκαρτίος,1,0.0,97.61
ἠγοράκοτος,1,0.0,97.61
ψείεθος,1,0.0,97.61
δοθής,1,0.0,97.61
ἐπιστόλειος,1,0.0,97.61
ταρός,1,0.0,97.61
μογιλάλος,1,0.0,97.61
ἄναλος,1,0.0,97.61
χλιαρός,1,0.0,97.61
σιρικός,1,0.0,97.61
θύϊνος,1,0.0,97.61
ἐπιθανάτιος,1,0.0,97.61
εὐπάρεδρος,1,0.0,97.61
ὑπέρακμος,1,0.0,97.61
ἀδάπανος,1,0.0,97.62
ἱερόθυτος,1,0.0,97.62
ἑτερόγλωσσος,1,0.0,97.62
δυσερμήνευτος,1,0.0,97.62
ἀμήτωρ,1,0.0,97.62
ἀγενεαλόγητος,1,0.0,97.62
ἀκατάλυτος,1,0.0,97.62
εὐπερίστατος,1,0.0,97.62
ἀνεκδιήγητος,1,0.0,97.62
ἀπείραστος,1,0.0,97.62
χρυσοδακτύλιος,1,0.0,97.62
ἀνέλεος,1,0.0,97.62
δαιμονιώδης,1,0.0,97.62
ἀδιάκριτος,1,0.0,97.62
πρώϊμος,1,0.0,97.62
πολύσπλαγχνος,1,0.0,97.62
σύμψυχος,1,0.0,97.62
ὀκταήμερος,1,0.0,97.62
Καπιτωλιεύς,1,0.0,97.62
κεφαλητικός,1,0.0,97.62
τέκτων,1,0.0,97.62
τενανός,1,0.0,97.63
ὄφρυς,1,0.0,97.63
μόσιος,1,0.0,97.63
εὐθύτριχος,1,0.0,97.63
Νεκφερώτιος,1,0.0,97.63
Κωμογραμματός,1,0.0,97.63
Σαμάριος,1,0.0,97.63
δεκαπρώτιος,1,0.0,97.63
Θελαοῦς,1,0.0,97.63
Χαλκόλογος,1,0.0,97.63
ψηφικός,1,0.0,97.63
Παρτικός,1,0.0,97.63
ῥυμός,1,0.0,97.63
ἔμποδισυζ,1,0.0,97.63
Πεκοος,1,0.0,97.63
ἀσπαζετός,1,0.0,97.63
καίρος,1,0.0,97.63
ἔγδικος,1,0.0,97.63
ἐνκεφαλαῖος,1,0.0,97.63
ἐγ́λογος,1,0.0,97.63
προσόδος,1,0.0,97.63
τετρακώσιος,1,0.0,97.64
οσκόρος,1,0.0,97.64
απίωνος,1,0.0,97.64
ἐπάρατος,1,0.0,97.64
ἀνθρωποκτόνος,1,0.0,97.64
ἄραφος,1,0.0,97.64
δημόλευστος,1,0.0,97.64
παλτός,1,0.0,97.64
μεγαλώνυμος,1,0.0,97.64
πολυάρματος,1,0.0,97.64
ἐλελίχθων,1,0.0,97.64
ἐντριβής,1,0.0,97.64
δύσπνους,1,0.0,97.64
κρυπτέος,1,0.0,97.64
ἀμφικίων,1,0.0,97.64
οἰστέος,1,0.0,97.64
περιβρύχιος,1,0.0,97.64
δικτυόκλωστος,1,0.0,97.64
κουφόνοος,1,0.0,97.64
περιφραδής,1,0.0,97.64
δύσαυλος,1,0.0,97.64
δύσομβρος,1,0.0,97.65
παντοπόρος,1,0.0,97.65
μηχανόεις,1,0.0,97.65
ὑψίπολις,1,0.0,97.65
ὑπήνεμος,1,0.0,97.65
εὐκρότητος,1,0.0,97.65
τρίσπονδος,1,0.0,97.65
φιλητέος,1,0.0,97.65
δύσπνοος,1,0.0,97.65
δυσάνεμος,1,0.0,97.65
ἄκμητος,1,0.0,97.65
μαρμαρόεις,1,0.0,97.65
ἀμυντέος,1,0.0,97.65
ἡσσητέος,1,0.0,97.65
ὐπέρτατος,1,0.0,97.65
ἔγκληρος,1,0.0,97.65
ἐπινύμφειος,1,0.0,97.65
θεογεννής,1,0.0,97.65
θνητογενής,1,0.0,97.65
ἐπίφαντος,1,0.0,97.65
εὐάρματος,1,0.0,97.65
τυμβόχωστος,1,0.0,97.66
τριπόλιστος,1,0.0,97.66
αὐτογέννητος,1,0.0,97.66
αὐτόγνωτος,1,0.0,97.66
κατασκαφής,1,0.0,97.66
ἀείφρουρος,1,0.0,97.66
μοιρίδιος,1,0.0,97.66
ἁλίκτυπος,1,0.0,97.66
ὀξύχολος,1,0.0,97.66
εὔιος,1,0.0,97.66
Βοσπόριος,1,0.0,97.66
Φινείδης,1,0.0,97.66
ἀλάστορος,1,0.0,97.66
ἀρχαιόγονος,1,0.0,97.66
τηλέπορος,1,0.0,97.66
Βορεάς,1,0.0,97.66
ἅμιππος,1,0.0,97.66
ὀρνιθοσκόπος,1,0.0,97.66
καταρρυής,1,0.0,97.66
καλυπτός,1,0.0,97.66
θυστάς,1,0.0,97.66
ἀνδροφθόρος,1,0.0,97.67
ὑστεροφθόρος,1,0.0,97.67
δυσμαχητέος,1,0.0,97.67
ἐπόψιος,1,0.0,97.67
δίλοφος,1,0.0,97.67
Κωρύκιος,1,0.0,97.67
Νυσαῖος,1,0.0,97.67
κισσήρης,1,0.0,97.67
Παρνάσιος,1,0.0,97.67
κυνοσπάρακτος,1,0.0,97.67
ὀρθόκρανος,1,0.0,97.67
δυσθρήνητος,1,0.0,97.67
λιθοσπαδής,1,0.0,97.67
μιτώδης,1,0.0,97.67
θανατόεις,1,0.0,97.67
λακπάτητος,1,0.0,97.67
δύσπονος,1,0.0,97.67
δυσκάθαρτος,1,0.0,97.67
κακάγγελτος,1,0.0,97.67
σφάγιος,1,0.0,97.67
βώμιος,1,0.0,97.67
ὀξύθηκτος,1,0.0,97.67
παιδοκτόνος,1,0.0,97.68
ἀμφίθηκτος,1,0.0,97.68
ὀξυκώκυτος,1,0.0,97.68
τέρμιος,1,0.0,97.68
δυσκόμιστος,1,0.0,97.68
λέχριος,1,0.0,97.68
Γαργάρισσα,1,0.0,97.68
ἑαυτός,1,0.0,97.68
πριμιπιλάριος,1,0.0,97.68
ἐπίλευκος,1,0.0,97.68
Χηνόβοσκος,1,0.0,97.68
ἑβδομός,1,0.0,97.68
γίνομενος,1,0.0,97.68
ἐφέτηος,1,0.0,97.68
ἈΣοε,1,0.0,97.68
Κώειτος,1,0.0,97.68
Πόγχηος,1,0.0,97.68
σετοφόρος,1,0.0,97.68
ἐξἕκαστος,1,0.0,97.68
πλοώς,1,0.0,97.68
ποιητής,1,0.0,97.68
ἐξαφῖνος,1,0.0,97.69
λίθοκρουστος,1,0.0,97.69
Μεσορής,1,0.0,97.69
μετεωριτός,1,0.0,97.69
τάλἀ,1,0.0,97.69
ὁθανάσιμος,1,0.0,97.69
σεατός,1,0.0,97.69
μισθαποχής,1,0.0,97.69
ἀθεάφιος,1,0.0,97.69
ἄκλαστος,1,0.0,97.69
Τέκμι,1,0.0,97.69
ἑννεακαιδέκατος,1,0.0,97.69
ὑπαρχοντός,1,0.0,97.69
Ζανήριος,1,0.0,97.69
μετᾤ,1,0.0,97.69
ἀναγκός,1,0.0,97.69
ὀηδοήκοντα,1,0.0,97.69
βαλλής,1,0.0,97.69
Ἰσαῖος,1,0.0,97.69
ὀνάρις,1,0.0,97.69
Θαυμαστός,1,0.0,97.69
ἀπολυθής,1,0.0,97.7
συνακόλουθος,1,0.0,97.7
καλλιγράφος,1,0.0,97.7
σελινούσιος,1,0.0,97.7
Κεραμικός,1,0.0,97.7
Θούριος,1,0.0,97.7
χρηστέος,1,0.0,97.7
Μεγαρεὺς,1,0.0,97.7
εὔδιος,1,0.0,97.7
καλαμηφόρος,1,0.0,97.7
τριάκοντά,1,0.0,97.7
εὐμετάβολος,1,0.0,97.7
μισόχρηστος,1,0.0,97.7
εὐεξάλειπτος,1,0.0,97.7
καταψηφιστέος,1,0.0,97.7
ἁμαξιαῖος,1,0.0,97.7
Πελοποννήσιος,1,0.0,97.7
εὐαποτείχιστος,1,0.0,97.7
μηχανητικός,1,0.0,97.7
ἐπιθαλαττίδιος,1,0.0,97.7
μενετέον,1,0.0,97.7
ἠρινός,1,0.0,97.71
ὑπόψαμμος,1,0.0,97.71
Τριφυλίς,1,0.0,97.71
ὑπομείων,1,0.0,97.71
ὀγκηρός,1,0.0,97.71
ἄφιππος,1,0.0,97.71
δύσιππος,1,0.0,97.71
ἄλοβος,1,0.0,97.71
κατασκευαστέος,1,0.0,97.71
ἐπιθαλασσίδιος,1,0.0,97.71
Ὀπούντιος,1,0.0,97.71
εὐκατάλυτος,1,0.0,97.71
σύσσωμος,1,0.0,97.71
πολυποίκιλος,1,0.0,97.71
παρείσακτος,1,0.0,97.71
ἀνεπαίσχυντος,1,0.0,97.71
ἀνεξίκακος,1,0.0,97.71
ἀφιλάγαθος,1,0.0,97.71
φιλόθεος,1,0.0,97.71
θεόπνευστος,1,0.0,97.71
ἑξακισχείλιοι,1,0.0,97.71
Ἱορτάσιος,1,0.0,97.72
ἀρχιιατρός,1,0.0,97.72
μακροειδής,1,0.0,97.72
εώσφυλλος,1,0.0,97.72
Σαρκηνός,1,0.0,97.72
Ἀσφάλειος,1,0.0,97.72
φλαουϊάλιος,1,0.0,97.72
τεσσαράκοντ,1,0.0,97.72
ἐπιτάρις,1,0.0,97.72
Ὀννῶφρις,1,0.0,97.72
ὑπέρπλεος,1,0.0,97.72
ἐξπούγκερος,1,0.0,97.72
νεόκορος,1,0.0,97.72
ἐπάνγκος,1,0.0,97.72
διαιτητικός,1,0.0,97.72
κάλανδος,1,0.0,97.72
ὑπώπιος,1,0.0,97.72
μακρότομος,1,0.0,97.72
κηπευτικός,1,0.0,97.72
ἐπιδεδώκων,1,0.0,97.72
Ἴτος,1,0.0,97.72
ἄργριος,1,0.0,97.72
Νιλαναβάτιος,1,0.0,97.73
Δινυσιάς,1,0.0,97.73
αὑός,1,0.0,97.73
Ἀρσινοιτός,1,0.0,97.73
νειλοκάλαμος,1,0.0,97.73
συμπαντός,1,0.0,97.73
ἐνεστῶσος,1,0.0,97.73
κατηντηκυύς,1,0.0,97.73
φλαβιάλιος,1,0.0,97.73
Ἑβρεῖος,1,0.0,97.73
γυμνασιάρχος,1,0.0,97.73
χοινικιαῖος,1,0.0,97.73
τετρατκαιεικοστός,1,0.0,97.73
τραπεζίτ,1,0.0,97.73
ποσταῖος,1,0.0,97.73
Πάπλωος,1,0.0,97.73
προσφωρός,1,0.0,97.73
οἰνοχεριστός,1,0.0,97.73
ἅπλη,1,0.0,97.73
Ἰουβιανός,1,0.0,97.73
λαμπρότατος,1,0.0,97.73
προκείμεινος,1,0.0,97.74
πατρός,1,0.0,97.74
ὀκτωκαιτριακοστός,1,0.0,97.74
ἡμίσιος,1,0.0,97.74
πεντακοσιαροῦρος,1,0.0,97.74
Αὐξισπόρειος,1,0.0,97.74
ἡγέμων,1,0.0,97.74
κωμάρχος,1,0.0,97.74
χρυσοστεφής,1,0.0,97.74
εὐπροαίρετος,1,0.0,97.74
μογγός,1,0.0,97.74
πολύμουσος,1,0.0,97.74
ἔπικτος,1,0.0,97.74
άμμων,1,0.0,97.74
νικομηδέσιοι,1,0.0,97.74
ζώειλος,1,0.0,97.74
πωολόγιος,1,0.0,97.74
πλύς,1,0.0,97.74
τεσσερακοστόγδοος,1,0.0,97.74
πρωάστιος,1,0.0,97.74
τόσοσσδε,1,0.0,97.74
Μουιάριος,1,0.0,97.75
γηοῦχος,1,0.0,97.75
παρανύσιος,1,0.0,97.75
μαρμάρινος,1,0.0,97.75
ὑστερικός,1,0.0,97.75
σαμσύχνος,1,0.0,97.75
ὑδροπαρόχειος,1,0.0,97.75
ἔτος,1,0.0,97.75
τεσσάρης,1,0.0,97.75
θερητός,1,0.0,97.75
ἐπισήμιος,1,0.0,97.75
ἐσούφρουκτος,1,0.0,97.75
σύμφωρος,1,0.0,97.75
εἰκοσάδραχμος,1,0.0,97.75
Θερε͂νοθ,1,0.0,97.75
ὀξυγράφος,1,0.0,97.75
ὀνός,1,0.0,97.75
ἀδωσίδικος,1,0.0,97.75
ἀλόγευτος,1,0.0,97.75
Ἀμειόλιος,1,0.0,97.75
εὐτενιαῦτος,1,0.0,97.75
ἀντενίαυτος,1,0.0,97.76
ἕξος,1,0.0,97.76
ἀνέγλειπτος,1,0.0,97.76
ἁδρόκωρος,1,0.0,97.76
Ὁμόγνιος,1,0.0,97.76
Διονυσιεύς,1,0.0,97.76
Ἀσκλήπειος,1,0.0,97.76
ἀπόγειος,1,0.0,97.76
ἑξηκονταετής,1,0.0,97.76
Διοσκούριος,1,0.0,97.76
Ἑστιεύς,1,0.0,97.76
κῦριος,1,0.0,97.76
κομπάσιος,1,0.0,97.76
