Word,Count,Percentage of total,Cumulative percentage of total
ἄπα,3,0.01,90.21
Φιλάδελφος,3,0.01,90.21
ἀποτακτικός,3,0.01,90.22
σώζω,3,0.01,90.23
χήρα,3,0.01,90.23
Λαομέδων,3,0.01,90.24
ἀρτοκόπος,3,0.01,90.24
κοράσιον,3,0.01,90.25
χειριστής,3,0.01,90.25
τραπεζίτης,3,0.01,90.26
Χρύσιππος,3,0.01,90.26
τετρώβολον,3,0.01,90.27
διδάσκω,3,0.01,90.27
βοῦς,3,0.01,90.28
καλλυντής,3,0.01,90.29
ἐπιχειρέω,3,0.01,90.29
Ἕλλην,3,0.01,90.3
τύπτω,3,0.01,90.3
πρόσωπον,3,0.01,90.31
πώποτε,3,0.01,90.31
ἀποθνήσκω,3,0.01,90.32
15,3,0.01,90.32
Τρικωμία,3,0.01,90.33
Ἄραψ,3,0.01,90.34
Πύρρος,3,0.01,90.34
τρεισκαιδέκατος,3,0.01,90.35
διαφέρω,3,0.01,90.35
Ἕσπερος,3,0.01,90.36
περιοικοδομέω,3,0.01,90.36
Κυδίας,3,0.01,90.37
παραδείκνυμι,3,0.01,90.37
ἀνακομίζω,3,0.01,90.38
κατατρέχω,3,0.01,90.39
προθεσμία,3,0.01,90.39
Πεθευς,3,0.01,90.4
κόσμος,3,0.01,90.4
ὀνηλάτης,3,0.01,90.41
χρῆμα,3,0.01,90.41
ἔσω,3,0.01,90.42
ἐφόδιον,3,0.01,90.42
νή,3,0.01,90.43
ἀρρωστέω,3,0.01,90.43
Πρώταρχος,3,0.01,90.44
ἀρχαῖος,3,0.01,90.45
συντηρέω,3,0.01,90.45
μέριμνα,3,0.01,90.46
ἑκούσιος,3,0.01,90.46
ζέω,3,0.01,90.47
λίθος,3,0.01,90.47
σκύλλω,3,0.01,90.48
παρεύρεσις,3,0.01,90.48
πρωΐ,3,0.01,90.49
παύω,3,0.01,90.5
γραῦς,3,0.01,90.5
θεάομαι,3,0.01,90.51
κάλαμος,3,0.01,90.51
διάθεσις,3,0.01,90.52
Νεχθεμβης,3,0.01,90.52
προσπορεύομαι,3,0.01,90.53
λάχανον,3,0.01,90.53
συνέχω,3,0.01,90.54
ἐπίσχω,3,0.01,90.54
διεξάγω,3,0.01,90.55
ἐπιστατεία,3,0.01,90.56
Μάρων,3,0.01,90.56
ἐξάγω,3,0.01,90.57
διῶρυξ,3,0.01,90.57
Φαῶφι,3,0.01,90.58
Ά,3,0.01,90.58
εἰσαγωγή,3,0.01,90.59
τίς,3,0.01,90.59
διάγω,3,0.01,90.6
Θεογονίς,3,0.01,90.61
λογάριον,3,0.01,90.61
Βανος,3,0.01,90.62
καρπός1,3,0.01,90.62
εὐτυχής,3,0.01,90.63
ὁδός1,3,0.01,90.63
χρυσικός,3,0.01,90.64
καίπερ,3,0.01,90.64
ιβ|num:12|,3,0.01,90.65
κϛ|num:26|,3,0.01,90.65
χειρίζω,3,0.01,90.66
συνεπισχύω,3,0.01,90.67
τριώβολον,3,0.01,90.67
Ἀνίκητος,3,0.01,90.68
παραποδίζω,3,0.01,90.68
ὀψαρίδιον,3,0.01,90.69
ἐργάτης,3,0.01,90.69
ἐκβαίνω,3,0.01,90.7
μετεωρίζω,3,0.01,90.7
ἐγγράφω,3,0.01,90.71
κομψός,3,0.01,90.72
ἀνδραγαθέω,3,0.01,90.72
Ἀρτεμᾶς,3,0.01,90.73
στερεός,3,0.01,90.73
ἕτοιμος,3,0.01,90.74
δανειστής,3,0.01,90.74
Ναύκρατις,3,0.01,90.75
διανδραγαθέω,3,0.01,90.75
Τύχη,3,0.01,90.76
ὄρος,3,0.01,90.76
χαρτάριον,3,0.01,90.77
Καμπη,3,0.01,90.78
καυλίον,3,0.01,90.78
τεμάχιον,3,0.01,90.79
σπουδαῖος,3,0.01,90.79
ἐσθίω,3,0.01,90.8
Σερῆνος,3,0.01,90.8
ἡμιαρτάβιον,3,0.01,90.81
ἀκόνη,3,0.01,90.81
ὀβολός,3,0.01,90.82
μάχομαι,3,0.01,90.83
ἀποτίθημι,3,0.01,90.83
ἄρσην,3,0.01,90.84
ὑποδέκτης,3,0.01,90.84
κανονικός,3,0.01,90.85
καταβολή,3,0.01,90.85
ἰνδικτιών,3,0.01,90.86
Φλάουιος,3,0.01,90.86
Σοηρις,3,0.01,90.87
μυρίος,3,0.01,90.87
ἄλλοτε,3,0.01,90.88
ναῦς,3,0.01,90.89
τριηραρχέω,3,0.01,90.89
ἐπιπλέω,3,0.01,90.9
ἐννήρης,3,0.01,90.9
τάμιας,3,0.01,90.91
παραιτέομαι,3,0.01,90.91
φυτεία,3,0.01,90.92
Χῖος,3,0.01,90.92
ποτηρίδιον,3,0.01,90.93
Ἀντιπατρίδιον,3,0.01,90.94
ἐμβαίνω,3,0.01,90.94
ἀπάγω,3,0.01,90.95
αἰσθάνομαι,3,0.01,90.95
Τουβίας,3,0.01,90.96
κύων,3,0.01,90.96
κατακρίνω,3,0.01,90.97
κυβαία,3,0.01,90.97
ἐρέβινθος,3,0.01,90.98
παραπόλλυμι,3,0.01,90.98
πού,3,0.01,90.99
ἀπαλλάσσω,3,0.01,91.0
παρέρχομαι,3,0.01,91.0
εὔωνος,3,0.01,91.01
φυτεύω,3,0.01,91.01
ἐλαιών,3,0.01,91.02
καταφυτεύω,3,0.01,91.02
Εἰσιεῖα,3,0.01,91.03
Λεπτίνης,3,0.01,91.03
ὀχεία,3,0.01,91.04
κατασκευάζω,3,0.01,91.05
πάσχω,3,0.01,91.05
ἴασις,3,0.01,91.06
δίς,3,0.01,91.06
καθάπαξ,3,0.01,91.07
Ἱππεύς,3,0.01,91.07
μαθητής,3,0.01,91.08
μετάγω,3,0.01,91.08
καταμένω,3,0.01,91.09
θύω1,3,0.01,91.09
Φίλιππα,3,0.01,91.1
Πρωτόμαχος,3,0.01,91.11
διακούω,3,0.01,91.11
Θεόμνηστος,3,0.01,91.12
Σωστράτη,3,0.01,91.12
πολιτάρχης,3,0.01,91.13
Ἰάσων,3,0.01,91.13
τάξις,3,0.01,91.14
Βηκις,3,0.01,91.14
Σκόλοψ,3,0.01,91.15
Ἰσχυρίων,3,0.01,91.16
Θεόφιλος,3,0.01,91.16
σεμνός,3,0.01,91.17
Φιλοπάτωρ,3,0.01,91.17
Περσίνη,3,0.01,91.18
εὐθύρριν,3,0.01,91.18
χμγ,3,0.01,91.19
Θεόδουλος,3,0.01,91.19
Κοφαήνα,3,0.01,91.2
Ἥρων,3,0.01,91.2
Κοπανεῦς,3,0.01,91.21
εὔλογος,3,0.01,91.22
χάρτης,3,0.01,91.22
ἐπιστράτηγος,3,0.01,91.23
διέρχομαι,3,0.01,91.23
Ῥαιμα,3,0.01,91.24
δελφάκιον,3,0.01,91.24
σκοπελάριος,3,0.01,91.25
Ἰουλιανός,3,0.01,91.25
καμηλίτης,3,0.01,91.26
Ἀθήνη,3,0.01,91.27
Τύριος,3,0.01,91.27
Κοειντός,3,0.01,91.28
Σεπτέμβριος,3,0.01,91.28
Ἀνανίας,3,0.01,91.29
συρός,3,0.01,91.29
ζυγόν,3,0.01,91.3
καθαροποιέω,3,0.01,91.3
Ἁτέριος,3,0.01,91.31
διάγνωσις,3,0.01,91.31
Φλαουιός,3,0.01,91.32
Πετραῖος,3,0.01,91.33
Ἰησούος,3,0.01,91.33
ἐργασία,3,0.01,91.34
μδ,3,0.01,91.34
υπό,3,0.01,91.35
παραγραφή,3,0.01,91.35
ἀσφαλίζω,3,0.01,91.36
κρείσσων,3,0.01,91.36
προλαμβάνω,3,0.01,91.37
προσκεφάλαιον,3,0.01,91.38
Σατύρα,3,0.01,91.38
βατάνιον,3,0.01,91.39
ἀργυρωμάτιον,3,0.01,91.39
Λεοντίσκος,3,0.01,91.4
εἰκασμός,3,0.01,91.4
Κριτίας,3,0.01,91.41
Μιλήσιος,3,0.01,91.41
κτῆνος,3,0.01,91.42
Φιλίσκος,3,0.01,91.43
ἀχρεῖος,3,0.01,91.43
χρηματιστής,3,0.01,91.44
Ἰφιμέδων,3,0.01,91.44
κάμινος,3,0.01,91.45
Ἀριστόδημος,3,0.01,91.45
διεγγυάω,3,0.01,91.46
ἐπιτρέπω,3,0.01,91.46
φθάνω,3,0.01,91.47
προσδοκάω,3,0.01,91.47
ἀγυιά,3,0.01,91.48
ἐνοίκησις,3,0.01,91.49
Πανεχωτης,3,0.01,91.49
παραμένω,3,0.01,91.5
προσεδρεύω,3,0.01,91.5
εὐκαιρία,3,0.01,91.51
εἰσφέρω,3,0.01,91.51
Σύρα,3,0.01,91.52
ὁλοκληρέω,3,0.01,91.52
β|num:2|,3,0.01,91.53
ἀμέλεια,3,0.01,91.54
ἄμαξα,3,0.01,91.54
φοβέω,3,0.01,91.55
ἁλίσκομαι,3,0.01,91.55
τοπάρχης,3,0.01,91.56
Κυρηναῖος,3,0.01,91.56
πληγή,3,0.01,91.57
πρόσοδος,3,0.01,91.57
Γαλάτης,3,0.01,91.58
εὐμεγέθης,3,0.01,91.58
κηδεύω,3,0.01,91.59
παλαιός,3,0.01,91.6
Ἀντωνᾶς,3,0.01,91.6
τασκου,3,0.01,91.61
Σενενουπις,3,0.01,91.61
κολακεία,3,0.01,91.62
Πάτρων,3,0.01,91.62
δίμηνος,3,0.01,91.63
Καύνιος,3,0.01,91.63
Συμβώτης,3,0.01,91.64
Παράμονος,3,0.01,91.65
βατιάκιον,3,0.01,91.65
θήκη,3,0.01,91.66
Κτήσιας,3,0.01,91.66
Κραταιμένης,3,0.01,91.67
Κλέων,3,0.01,91.67
κροτών,3,0.01,91.68
φόρετρον,3,0.01,91.68
ἐλάινος,3,0.01,91.69
Τεβτυνις,3,0.01,91.69
δημόσιον,3,0.01,91.7
ἐπέξοδος,3,0.01,91.71
Πασίων,3,0.01,91.71
βλάβος,3,0.01,91.72
Ἀνδρόμαχος,3,0.01,91.72
Τανουρις,3,0.01,91.73
Θουωνις,3,0.01,91.73
Κώμη,3,0.01,91.74
Νεής,3,0.01,91.74
Ἀρσινοείτης,3,0.01,91.75
δοκός,3,0.01,91.76
ἔδαφος,3,0.01,91.76
ἐκλήμπτωρ,3,0.01,91.77
εὐκταῖος,3,0.01,91.77
Ἡραιδοῦς,3,0.01,91.78
Ἡράκλειος,3,0.01,91.78
Ἀνδρόνικος,3,0.01,91.79
Διδυμαρίον,3,0.01,91.79
ἐχόνομα,3,0.01,91.8
καλάθιον,3,0.01,91.8
νγ,3,0.01,91.81
ἐπιδείκνυμι,3,0.01,91.82
λανθάνω,3,0.01,91.82
βρέχω,3,0.01,91.83
Σωτέλης,3,0.01,91.83
Ἄδραστος,3,0.01,91.84
Μεσκηνίος,3,0.01,91.84
συμπολίτης,3,0.01,91.85
λόχιος,3,0.01,91.85
Ἐνγαδα,3,0.01,91.86
Ἐλλουθας,3,0.01,91.87
δικαίωμα,3,0.01,91.87
πατητής,3,0.01,91.88
στεφανικός,3,0.01,91.88
λεπτόν,3,0.01,91.89
πάντη,3,0.01,91.89
ἐπισκοπός,3,0.01,91.9
Κῷος,3,0.01,91.9
ἐπεκφέρω,3,0.01,91.91
Τημνίτης,3,0.01,91.91
Σληις,3,0.01,91.92
Θεωνεῖνος,3,0.01,91.93
Ἡρκουλανός,3,0.01,91.93
ταρσικάριος,3,0.01,91.94
ἐντολικός,3,0.01,91.94
Παγᾶς,3,0.01,91.95
ἥλιος,3,0.01,91.95
θεριστής,3,0.01,91.96
κάτοικος,2,0.0,91.96
στρατεία,2,0.0,91.97
διευσχημονέω,2,0.0,91.97
θεοσεβής,2,0.0,91.97
ἐκλογίζομαι,2,0.0,91.98
ἀναγραφή,2,0.0,91.98
εἰσδίδωμι,2,0.0,91.98
ἀκολούθως,2,0.0,91.99
ἀρχυπηρέτης,2,0.0,91.99
Καλλίστρατος,2,0.0,92.0
ἀνάγνωσις,2,0.0,92.0
Ἐπιμένης,2,0.0,92.0
τύπος,2,0.0,92.01
Εὔβιος,2,0.0,92.01
Κατυτις,2,0.0,92.01
Ἁρβελλης,2,0.0,92.02
Ψενχωνσις,2,0.0,92.02
ἀποβιάζω,2,0.0,92.02
φανός2,2,0.0,92.03
ἄτοπος,2,0.0,92.03
πρωί,2,0.0,92.04
στάμνος,2,0.0,92.04
ἐν-εἰμί,2,0.0,92.04
ἀλογέω,2,0.0,92.05
κατασφραγίζω,2,0.0,92.05
Παης,2,0.0,92.05
ἄδυτον,2,0.0,92.06
ναός,2,0.0,92.06
συντρίβω,2,0.0,92.07
ἀπολιμπάνω,2,0.0,92.07
λεκάνη,2,0.0,92.07
Παβελφις,2,0.0,92.08
καλῶς,2,0.0,92.08
Κεφαλᾶς,2,0.0,92.08
θυρωρός,2,0.0,92.09
ἀγνώμων,2,0.0,92.09
ἀνομέω,2,0.0,92.09
ἀπολογίζομαι,2,0.0,92.1
ϙβ,2,0.0,92.1
ἀναγωγή,2,0.0,92.11
χειρογραφέω,2,0.0,92.11
ψωμός,2,0.0,92.11
ὁμοίως,2,0.0,92.12
ἀνταποδίδωμι,2,0.0,92.12
εὐθύς,2,0.0,92.12
ἀηδίζω,2,0.0,92.13
ἀναψυχή,2,0.0,92.13
βαρύς,2,0.0,92.13
Κόνων,2,0.0,92.14
προσμένω,2,0.0,92.14
λίθινος,2,0.0,92.15
κατηγορέω,2,0.0,92.15
ἑκών,2,0.0,92.15
Ψενησις,2,0.0,92.16
ὠνή,2,0.0,92.16
μονογράφος,2,0.0,92.16
παραχωρέω,2,0.0,92.17
τʼ,2,0.0,92.17
ἐπιπορεύομαι,2,0.0,92.18
Ερ,2,0.0,92.18
ὑπερπίπτω,2,0.0,92.18
ἔκτεισις,2,0.0,92.19
Πετεσοῦχος,2,0.0,92.19
Πασημις,2,0.0,92.19
Φαρμοῦθι,2,0.0,92.2
μισθοφόρος,2,0.0,92.2
ἐπίλυσις,2,0.0,92.2
μάμμη,2,0.0,92.21
δέησις,2,0.0,92.21
εὐθυμέω,2,0.0,92.22
τέως,2,0.0,92.22
Σενατυμις,2,0.0,92.22
Ἴσις,2,0.0,92.23
Πτολλαρίων,2,0.0,92.23
Ψενενοῦπις,2,0.0,92.23
Ἑριανουπις,2,0.0,92.24
Δ,2,0.0,92.24
οἰκόνομος,2,0.0,92.24
ἐρῆμος,2,0.0,92.25
κατατάσσω,2,0.0,92.25
καταγίγνομαι,2,0.0,92.26
Επειφ,2,0.0,92.26
Βφ,2,0.0,92.26
συναλλάσσω,2,0.0,92.27
καὶ,2,0.0,92.27
συλλύω,2,0.0,92.27
διάσημος,2,0.0,92.28
μεγαλεῖος,2,0.0,92.28
ὑπαντάω,2,0.0,92.29
συμφορά,2,0.0,92.29
εὔτονος,2,0.0,92.29
τεκνοποιέω,2,0.0,92.3
ὁμοῦ,2,0.0,92.3
βιάζω,2,0.0,92.3
ρκ,2,0.0,92.31
Αἰθιόπας,2,0.0,92.31
ἀφῆλιξ,2,0.0,92.31
κηδεμών,2,0.0,92.32
ἔθω,2,0.0,92.32
ἐκδικέω,2,0.0,92.33
στερέω,2,0.0,92.33
ἑκάτερος,2,0.0,92.33
ἐπάν,2,0.0,92.34
ἀρεστός,2,0.0,92.34
δηλονότι,2,0.0,92.34
κινέω,2,0.0,92.35
ἡσυχία,2,0.0,92.35
φανερός,2,0.0,92.35
Ῥοῦφος,2,0.0,92.36
βόσκω,2,0.0,92.36
ἐκεῖσε,2,0.0,92.37
ξένος,2,0.0,92.37
πλημμελέω,2,0.0,92.37
μετακαλέω,2,0.0,92.38
ἀγράμματος,2,0.0,92.38
Εἰρηναῖος,2,0.0,92.38
να,2,0.0,92.39
ὁμοῖος,2,0.0,92.39
πίσος,2,0.0,92.4
σίναπι,2,0.0,92.4
ἀντιλογία,2,0.0,92.4
διπλοῦς,2,0.0,92.41
κάστρον,2,0.0,92.41
συμφωνέω,2,0.0,92.41
σεβαστός,2,0.0,92.42
βεβαίωσις,2,0.0,92.42
ἀναπόρριφος,2,0.0,92.42
Κωνστάντιος,2,0.0,92.43
Μαρρεῦς,2,0.0,92.43
τοπογραμματεύς,2,0.0,92.44
Διοσκοράμμων,2,0.0,92.44
Μαξιμιανός,2,0.0,92.44
μεθερμηνεύω,2,0.0,92.45
Ἑλληνιστί,2,0.0,92.45
έμνίθης,2,0.0,92.45
Ἡρώιδης,2,0.0,92.46
ἁπλῶς,2,0.0,92.46
ἀνεπιεικής,2,0.0,92.47
καθόλου,2,0.0,92.47
Ἑλληνικός,2,0.0,92.47
Ἡρῴδης,2,0.0,92.48
πρόσειμι,2,0.0,92.48
ἄσημος,2,0.0,92.48
ἐπιδημέω,2,0.0,92.49
χειρισμός,2,0.0,92.49
εὐλάβεια,2,0.0,92.49
ὑπισχνέομαι,2,0.0,92.5
προσαποδίδωμι,2,0.0,92.5
εὐγνωμοσύνη,2,0.0,92.51
πρόνοια,2,0.0,92.51
χοή,2,0.0,92.51
διαποστέλλω,2,0.0,92.52
ἀπραγμάτευτος,2,0.0,92.52
χρονοτριβέω,2,0.0,92.52
παραστρατηγία,2,0.0,92.53
ὑποπίπτω,2,0.0,92.53
Οὐαλεριᾶς,2,0.0,92.53
ἄρτι,2,0.0,92.54
φάσις,2,0.0,92.54
σύμπας,2,0.0,92.55
σακκίον,2,0.0,92.55
Ἀννιανός,2,0.0,92.55
οἰνάριον,2,0.0,92.56
ὁλοκότινος,2,0.0,92.56
ὀχλέω,2,0.0,92.56
ἀποθήκη,2,0.0,92.57
Κοπρῆς,2,0.0,92.57
πρίν,2,0.0,92.58
πορφύρα,2,0.0,92.58
συγκαθίστημι,2,0.0,92.58
Ἑρεννία,2,0.0,92.59
αἴτιος,2,0.0,92.59
εὐλαβής,2,0.0,92.59
πρέπω,2,0.0,92.6
ὁρκίζω,2,0.0,92.6
καθίζω,2,0.0,92.6
καίω,2,0.0,92.61
σύμφορος,2,0.0,92.61
ἐκπορεύω,2,0.0,92.62
πτωχός,2,0.0,92.62
πρόθυμος,2,0.0,92.62
Ἀσκλήπιος,2,0.0,92.63
διαλογίζομαι,2,0.0,92.63
ἐπιστρεφής,2,0.0,92.63
θερινός,2,0.0,92.64
ἐκεῖθεν,2,0.0,92.64
ἕνδεκα,2,0.0,92.64
ἐξεργάζομαι,2,0.0,92.65
μόλις,2,0.0,92.65
παραπλέω,2,0.0,92.66
θάπτω,2,0.0,92.66
λυτρόω,2,0.0,92.66
ξ,2,0.0,92.67
Αυ,2,0.0,92.67
Ἀπις,2,0.0,92.67
ἀναπείθω,2,0.0,92.68
λιθοκοπέω,2,0.0,92.68
ἐπιπλήσσω,2,0.0,92.69
ἀλειτούργητος,2,0.0,92.69
ἐκπίπτω,2,0.0,92.69
Νεφόρις,2,0.0,92.7
διαιτάω,2,0.0,92.7
περιτέμνω,2,0.0,92.7
προάγω,2,0.0,92.71
οἰκεῖος,2,0.0,92.71
ἡμός,2,0.0,92.71
ἀπροσδέητος,2,0.0,92.72
φιλότιμος,2,0.0,92.72
γενέθλιος,2,0.0,92.73
Πλουσία,2,0.0,92.73
Σύρος,2,0.0,92.73
ἐπιστολίδιον,2,0.0,92.74
Ὀξύρυγχα,2,0.0,92.74
ἐκδημέω,2,0.0,92.74
καταφεύγω,2,0.0,92.75
Παράμμων,2,0.0,92.75
τμ,2,0.0,92.75
ἱματιοφορίς,2,0.0,92.76
συγχαίρω,2,0.0,92.76
ἀποφορά,2,0.0,92.77
θεραπεία,2,0.0,92.77
Ἶσις,2,0.0,92.77
Ἡράκλεια,2,0.0,92.78
περιοράω,2,0.0,92.78
δηλέομαι,2,0.0,92.78
τακτόμισθος,2,0.0,92.79
ἀφίστημι,2,0.0,92.79
Κράτερος,2,0.0,92.8
συμπάρειμι,2,0.0,92.8
μγ,2,0.0,92.8
λύω,2,0.0,92.81
φωνή,2,0.0,92.81
Χεμτσνευς,2,0.0,92.81
προσπαίζω,2,0.0,92.82
αἷμα,2,0.0,92.82
γενέσιος,2,0.0,92.82
Ἁρχηβις,2,0.0,92.83
ἱματιοπώλης,2,0.0,92.83
συγκλείω,2,0.0,92.84
δραπέτης,2,0.0,92.84
ἀνακύπτω,2,0.0,92.84
αἰσχύνη,2,0.0,92.85
πλανάω,2,0.0,92.85
ἐγκαταλείπω,2,0.0,92.85
λῃστής,2,0.0,92.86
διακρίνω,2,0.0,92.86
Δακουτις,2,0.0,92.86
Πωις,2,0.0,92.87
λεία,2,0.0,92.87
Ψυχις,2,0.0,92.88
γειτνιάω,2,0.0,92.88
πρόσειμι1,2,0.0,92.88
στρατιωτικός,2,0.0,92.89
προαιρέω,2,0.0,92.89
καθιστάω,2,0.0,92.89
λύπη,2,0.0,92.9
πεινάω,2,0.0,92.9
γνώριμος,2,0.0,92.91
χρήζω,2,0.0,92.91
Ῥωμανός,2,0.0,92.91
Ἄπα,2,0.0,92.92
Τερυθις,2,0.0,92.92
εἰσαγγελεύς,2,0.0,92.92
εὐτελής,2,0.0,92.93
Τεως,2,0.0,92.93
καταλύω,2,0.0,92.93
στοχάζομαι,2,0.0,92.94
γέ,2,0.0,92.94
συμπίπτω,2,0.0,92.95
ἀσχολέω,2,0.0,92.95
αἰσχύνω,2,0.0,92.95
ὀπτάζομαι,2,0.0,92.96
σαφής,2,0.0,92.96
ἀλάστωρ,2,0.0,92.96
προσδιασαφέω,2,0.0,92.97
Καβατοκος,2,0.0,92.97
Ἡρακλῆς,2,0.0,92.97
χήν,2,0.0,92.98
Πολυδεύκης,2,0.0,92.98
ἐνδείκτης,2,0.0,92.99
εὐλαβέομαι,2,0.0,92.99
τιμάω,2,0.0,92.99
ποῖος,2,0.0,93.0
ὀλιγοψυχέω,2,0.0,93.0
φθείρω,2,0.0,93.0
ἀναιρέω,2,0.0,93.01
νήπιος,2,0.0,93.01
προστασία,2,0.0,93.02
ἐμποδίζω,2,0.0,93.02
δωδέκατος,2,0.0,93.02
κλείω1,2,0.0,93.03
ἀποχωρέω,2,0.0,93.03
ἐντυχία,2,0.0,93.03
ἀναπίπτω,2,0.0,93.04
ἀνοίγω,2,0.0,93.04
ἐξαίφνης,2,0.0,93.04
κάμνω,2,0.0,93.05
μεταβάλλω,2,0.0,93.05
θέα,2,0.0,93.06
κράζω,2,0.0,93.06
Κνηφ,2,0.0,93.06
πατρίς,2,0.0,93.07
διασείω,2,0.0,93.07
κρούω,2,0.0,93.07
φεύγω,2,0.0,93.08
Μεγχῆς,2,0.0,93.08
συνόχωκα,2,0.0,93.08
Ἀρωτεῖος,2,0.0,93.09
εὐθυμετρία,2,0.0,93.09
σχοινισμός,2,0.0,93.1
ἀσχολία,2,0.0,93.1
ὡσεί,2,0.0,93.1
διεξαγωγή,2,0.0,93.11
Εὐεργέτις,2,0.0,93.11
ἀξία,2,0.0,93.11
πρεσβύτερος,2,0.0,93.12
Κότυς,2,0.0,93.12
ἀναβάλλω,2,0.0,93.13
διαγιγνώσκω,2,0.0,93.13
ἐμπίπτω,2,0.0,93.13
προστατέω,2,0.0,93.14
Ἑρμογένης,2,0.0,93.14
εὐγενής,2,0.0,93.14
Θυνις,2,0.0,93.15
αὐθαίρετος,2,0.0,93.15
γῄδιον,2,0.0,93.15
ἀνυπέρθετος,2,0.0,93.16
βέβαιος,2,0.0,93.16
Ἑρμουπόλις,2,0.0,93.17
ἀρνός,2,0.0,93.17
κτηνότροφος,2,0.0,93.17
ἐξελέγχω,2,0.0,93.18
πρότερον,2,0.0,93.18
προσκαρτερέω,2,0.0,93.18
ρ|num:100|,2,0.0,93.19
μαλακός,2,0.0,93.19
σν|num:250|,2,0.0,93.2
λ|num:30|,2,0.0,93.2
δοῦλος,2,0.0,93.2
ὀκτακόσιοι,2,0.0,93.21
ἀνάπλοος,2,0.0,93.21
Ταγχαις,2,0.0,93.21
ἄριστα,2,0.0,93.22
Ἀσκλάπων,2,0.0,93.22
ἐξορμάω,2,0.0,93.22
καταγραφή,2,0.0,93.23
χωρίον,2,0.0,93.23
Ἀφροδίσιος,2,0.0,93.24
προαίρεσις,2,0.0,93.24
Τεχθω,2,0.0,93.24
ναυλόω,2,0.0,93.25
κλείς,2,0.0,93.25
ἀσφαλίζομαι,2,0.0,93.25
συνέρχομαι,2,0.0,93.26
Ἴσιδώρα,2,0.0,93.26
ἐπεισάγω,2,0.0,93.26
Διονύσιον,2,0.0,93.27
στέρομαι,2,0.0,93.27
τελευτή,2,0.0,93.28
γαμέω,2,0.0,93.28
πλέως,2,0.0,93.28
βαφεύς,2,0.0,93.29
Πετεχῶν,2,0.0,93.29
λύσις,2,0.0,93.29
Κρόνιος,2,0.0,93.3
πάτρων,2,0.0,93.3
Διόδωρος,2,0.0,93.31
τάβλα,2,0.0,93.31
Ἀγορή,2,0.0,93.31
γενεά,2,0.0,93.32
Πτολλίων,2,0.0,93.32
σανδύκινος,2,0.0,93.32
κατασπουδαίως,2,0.0,93.33
διοίκησις,2,0.0,93.33
Ἁραμώτης,2,0.0,93.33
Ἄρηος,2,0.0,93.34
παραγράφω,2,0.0,93.34
σύν-σφραγίζω,2,0.0,93.35
Ἐρεμησις,2,0.0,93.35
ἐπιξενόομαι,2,0.0,93.35
Πείσων,2,0.0,93.36
στημόνιον,2,0.0,93.36
συστρατιώτης,2,0.0,93.36
Ερεμησις,2,0.0,93.37
Πουωνσις,2,0.0,93.37
ῤώννυμι,2,0.0,93.37
ῥακάδιον,2,0.0,93.38
κονδούκτωρ,2,0.0,93.38
κοινωνός,2,0.0,93.39
Διοσκοροῦς,2,0.0,93.39
Φιλωτέρα,2,0.0,93.39
Κάππαρις,2,0.0,93.4
καθάπτω,2,0.0,93.4
καμήλιον,2,0.0,93.4
πιπεράδιον,2,0.0,93.41
φάσις1,2,0.0,93.41
συνεργάζομαι,2,0.0,93.42
ἐντολή,2,0.0,93.42
μάθημα,2,0.0,93.42
γυμνός,2,0.0,93.43
ἀκίνητος,2,0.0,93.43
θεία,2,0.0,93.43
Ταρης,2,0.0,93.44
Ἀλλοῦς,2,0.0,93.44
γένος,2,0.0,93.44
ξένος2,2,0.0,93.45
μνημονεύω,2,0.0,93.45
Ἀνταιοπολίτης,2,0.0,93.46
τίτλος,2,0.0,93.46
στοιχέω,2,0.0,93.46
ἐθνικός,2,0.0,93.47
κανών,2,0.0,93.47
ὄγδοος,2,0.0,93.47
τετράμηνος,2,0.0,93.48
κατοικέω,2,0.0,93.48
πρωτοκωμήτης,2,0.0,93.48
ὁρμάω,2,0.0,93.49
Μήδειος,2,0.0,93.49
Ἁλικαρνασσός,2,0.0,93.5
ἰατρικός,2,0.0,93.5
ἀκίνδυνος,2,0.0,93.5
υξε,2,0.0,93.51
Ἱκέσιος,2,0.0,93.51
ὑγιάζω,2,0.0,93.51
ἀπεῖπον,2,0.0,93.52
περιάγω,2,0.0,93.52
καταστέλλω,2,0.0,93.53
ῥόα,2,0.0,93.53
ἄμπελος,2,0.0,93.53
κάπνειος,2,0.0,93.54
Ἀλεξάνδρειος,2,0.0,93.54
ἀκατάσκευος,2,0.0,93.54
στατός,2,0.0,93.55
χωρέω,2,0.0,93.55
Τρυφέρα,2,0.0,93.55
ἑτερόζυγος,2,0.0,93.56
ψυκτήριον,2,0.0,93.56
κύαθος,2,0.0,93.57
πλειονάκις,2,0.0,93.57
πλέω,2,0.0,93.57
συναποστέλλω,2,0.0,93.58
ἐξαιρέω,2,0.0,93.58
Σωσίστρατος,2,0.0,93.58
πλῆθος,2,0.0,93.59
χάλκωμα,2,0.0,93.59
Ἡράκλειτος,2,0.0,93.59
Σιδών,2,0.0,93.6
ἀποσκευή,2,0.0,93.6
Ἡρακλεία,2,0.0,93.61
Μενεκλῆς,2,0.0,93.61
προσαγγέλλω,2,0.0,93.61
ἐξαγωγή,2,0.0,93.62
κακοπαθέω,2,0.0,93.62
Ἀραβικός,2,0.0,93.62
ὀνάγριον,2,0.0,93.63
