Word,Count,Percentage of total,Cumulative percentage of total
προώλης,2,0.01,94.11
ψευδολόγος,2,0.01,94.12
μωρός,2,0.01,94.12
ἀπρεπής,2,0.01,94.13
κακοπράγμων,2,0.01,94.13
μεσοπόλιος,2,0.01,94.14
ἐπίορκος,2,0.01,94.14
βουλαῖος,2,0.01,94.15
ἀνεξέλεγκτος,2,0.01,94.15
ὑπαίτιος,2,0.01,94.16
ἄπαρνος,2,0.01,94.16
ἀνάλγητος,2,0.01,94.17
ἀπολαυστικός,2,0.01,94.17
ἀγρίος,2,0.01,94.18
Ὁμηρικός,2,0.01,94.18
ἀμεταμέλητος,2,0.01,94.19
πετραῖος,2,0.01,94.19
εὐώδης,2,0.01,94.2
μηλοφόρος,2,0.01,94.2
Σαρδιανός,2,0.01,94.21
λιθοκόλλητος,2,0.01,94.21
Σολεύς,2,0.01,94.22
ὀψαρτυτικός,2,0.01,94.22
Λοκρός,2,0.01,94.23
ἑφθός,2,0.01,94.23
εὐθής,2,0.01,94.24
παρασκευαστικός,2,0.01,94.24
Μελιταῖος,2,0.01,94.25
κατάστεγος,2,0.01,94.25
ὀρχηστικός,2,0.01,94.26
ὀπίσθιος,2,0.01,94.26
ἰδιόστολος,2,0.01,94.27
ποδήρης,2,0.01,94.27
ἰοβαφής,2,0.01,94.28
μήλινος,2,0.01,94.28
φλόγινος,2,0.01,94.29
περισπούδαστος,2,0.01,94.29
ἰσοστάσιος,2,0.01,94.3
ἡδυπαθής,2,0.01,94.3
κατάχρεος,2,0.01,94.31
ἐκτενής,2,0.01,94.31
Εὐρωπιακός,2,0.01,94.32
ἑκατόμπεδος,2,0.01,94.33
νωθρός,2,0.01,94.33
ἐλεφάντινος,2,0.01,94.34
εὐπαίδευτος,2,0.01,94.34
Πελοποννησιακός,2,0.01,94.35
τριηρικός,2,0.01,94.35
ὄρφνινος,2,0.01,94.36
χρυσόπαστος,2,0.01,94.36
ἀργυρόπους,2,0.01,94.37
Ἀριστοτελικός,2,0.01,94.37
θαυματοποιός,2,0.01,94.38
Ἡρακλεώτης,2,0.01,94.38
Χαλκιδεύς,2,0.01,94.39
Κνίδιος,2,0.01,94.39
ὑσγινοβαφής,2,0.01,94.4
χρυσέος,2,0.01,94.4
γρυπός,2,0.01,94.41
ὁλομελής,2,0.01,94.41
ἀδιαίρετος,2,0.01,94.42
εὐλαβητέος,2,0.01,94.42
ὀλέθριος,2,0.01,94.43
ἀνάγωγος,2,0.01,94.43
ἀνομοθέτητος,2,0.01,94.44
ἱλαρός,2,0.01,94.44
ἡλιόμορφος,2,0.01,94.45
ἄσωτος,2,0.01,94.45
τιμητέος,2,0.01,94.46
πρόσηβος,2,0.01,94.46
Ἱστορικός,2,0.01,94.47
κρεμαστός,2,0.01,94.47
λοίδορος,2,0.01,94.48
κεραμεοῦς,2,0.01,94.48
ἀκαρής,2,0.01,94.49
χλιδανός,2,0.01,94.49
διφυής,2,0.01,94.5
πρώτιστος,2,0.01,94.5
ἀνάπλεος,2,0.01,94.51
ἄμικτος,2,0.01,94.51
Αἰγαῖος,2,0.01,94.52
Αἰγυπτιακός,2,0.01,94.52
βακχικός,2,0.01,94.53
Κολοφωνιάκος,2,0.01,94.53
Κέως,2,0.01,94.54
ῥόδεος,2,0.01,94.54
ῥοδοδάκτυλος,2,0.01,94.55
ἑταιρικός,2,0.01,94.55
πρωτόπειρος,2,0.01,94.56
λεπτόπηνος,2,0.01,94.56
σκότιος,2,0.01,94.57
μεγαλόμισθος,2,0.01,94.58
πάνδημος,2,0.01,94.58
εὔσχημος,2,0.01,94.59
ἀφνειός,2,0.01,94.59
Ἀθήναιος,2,0.01,94.6
αἰσχροποιός,2,0.01,94.6
ἐριστικός,2,0.01,94.61
ἀναγωγός,2,0.01,94.61
μόσχειος,2,0.01,94.62
πολυτάλαντος,2,0.01,94.62
αἰδήμων,2,0.01,94.63
ἄορνος,2,0.01,94.63
δίδραχμος,2,0.01,94.64
αἰνός,2,0.01,94.64
πεντάμετρος,2,0.01,94.65
ἱμερόεις,2,0.01,94.65
ἐρωτομανής,2,0.01,94.66
Ἀτλαντικός,2,0.01,94.66
ἁρμονικός,2,0.01,94.67
ἀκήρατος,2,0.01,94.67
σκιερός,2,0.01,94.68
ἀθαμβής,2,0.01,94.68
καρτερικός,2,0.01,94.69
φυλακτικός,2,0.01,94.69
παμφάγος,2,0.01,94.7
μυρεψικός,2,0.01,94.7
Θριάσιος,2,0.01,94.71
ὑπόχρεως,2,0.01,94.71
ἄμισθος,2,0.01,94.72
πότε,2,0.01,94.72
τακτός,2,0.01,94.73
ὑπέρογκος,2,0.01,94.73
ἀπρόσκλητος,2,0.01,94.74
ἐκπαθής,2,0.01,94.74
ἀτρεκής,2,0.01,94.75
καταπλαγής,2,0.01,94.75
κινητικός,2,0.01,94.76
ἀντιπέρα,2,0.01,94.76
εὐέφοδος,2,0.01,94.77
ἐπικάμπιος,2,0.01,94.77
λεῖος,2,0.01,94.78
ἔφοδος1,2,0.01,94.78
ὑπερφυής,2,0.01,94.79
πορευτός,2,0.01,94.79
Σαρδῷος,2,0.01,94.8
ἐπιβατικός,2,0.01,94.8
Ἐρύκινος,2,0.01,94.81
ἀπέραντος,2,0.01,94.82
ἀνάσκητος,2,0.01,94.82
μισθοφορικός,2,0.01,94.83
σύμμικτος,2,0.01,94.83
παραστατικός,2,0.01,94.84
τεναγώδης,2,0.01,94.84
ἀβοήθητος,2,0.01,94.85
τριγωνοειδής,2,0.01,94.85
μεσήμβριος,2,0.01,94.86
βουνώδης,2,0.01,94.86
γεώδης,2,0.01,94.87
τραγῳδιογράφος,2,0.01,94.87
ἑξαπέλεκυς,2,0.01,94.88
ἀμφίστομος,2,0.01,94.88
ἐπιτευκτικός,2,0.01,94.89
εἰλικρινής,2,0.01,94.89
Κεραυνός,2,0.01,94.9
εὐθεώρητος,2,0.01,94.9
ἄσκεπτος,2,0.01,94.91
γυναικώδης,2,0.01,94.91
ἀπερίστατος,2,0.01,94.92
δυναμικός,2,0.01,94.92
ἅτερος,2,0.01,94.93
προστατικός,2,0.01,94.93
θυμικός,2,0.01,94.94
ἀναντίρρητος,2,0.01,94.94
δωροδόκος,2,0.01,94.95
ἐπίμονος,2,0.01,94.95
στρατεύσιμος,2,0.01,94.96
δίπηχυς,2,0.01,94.96
σπιθαμιαῖος,2,0.01,94.97
ἄστατος,2,0.01,94.97
πλεονεκτικός,2,0.01,94.98
ἀφιλότιμος,2,0.01,94.98
συγχωρητέον,2,0.01,94.99
συννεφής,2,0.01,94.99
στοχαστέον,2,0.01,95.0
ἰσουψής,2,0.01,95.0
αὐτοφυής,2,0.01,95.01
ὑπόχρεος,2,0.01,95.01
παραιτητής,2,0.01,95.02
ταλαντιαῖος,2,0.01,95.02
χθαμαλός,2,0.01,95.03
νεωτερικός,2,0.01,95.03
Φαληρεὺς,2,0.01,95.04
εὔβατος,2,0.01,95.04
ὄρειος,2,0.01,95.05
χείμαρρος,2,0.01,95.06
ὀγδοαῖος,2,0.01,95.06
ἀπροφάσιστος,2,0.01,95.07
ἱππάσιμος,2,0.01,95.07
κατάμονος,2,0.01,95.08
προστηθίδιος,2,0.01,95.08
εὐάρμοστος,2,0.01,95.09
δεκαπλάσιος,2,0.01,95.09
ἔμμισθος,2,0.01,95.1
τειχοποιός,2,0.01,95.1
αὐτεπάγγελτος,2,0.01,95.11
ἁμός1,2,0.01,95.11
συνεκκαίδεκα,2,0.01,95.12
μεθημερινός,2,0.01,95.12
Ἀμφικτυονικός,2,0.01,95.13
χειμάρρους,2,0.01,95.13
πυλαῖος,2,0.01,95.14
δοριάλωτος,2,0.01,95.14
ἀποστατέον,2,0.01,95.15
ἐνετός,2,0.01,95.15
ἀπαίσιος,2,0.01,95.16
δριμύς,2,0.01,95.16
στερρός,2,0.01,95.17
γείτων,2,0.01,95.17
πολυήμερος,2,0.01,95.18
ἀπατηλός,2,0.01,95.18
πολύχρυσος,2,0.01,95.19
ἔνθεος,2,0.01,95.19
πολυχρήματος,2,0.01,95.2
ἐπίφοβος,2,0.01,95.2
ὀξύς,2,0.01,95.21
Λευκανός,2,0.01,95.21
Μιθριδατείος,2,0.01,95.22
Σπαρτάκειος,2,0.01,95.22
δύσεργος,2,0.01,95.23
εὐαρίθμητος,2,0.01,95.23
ἐφήμερος,2,0.01,95.24
ἀγελαῖος,2,0.01,95.24
ζητητέος,2,0.01,95.25
ἐξωτερικός,2,0.01,95.25
εἰρηνικός,2,0.01,95.26
ὑφαντικός,2,0.01,95.26
ζῳόφαγος,2,0.01,95.27
καρποφάγος,2,0.01,95.27
ἀρχικός,2,0.01,95.28
διδασκαλικός,2,0.01,95.28
πενταπλάσιος,2,0.01,95.29
χείριστος,2,0.01,95.3
κινητέος,2,0.01,95.3
παιδαριώδης,2,0.01,95.31
αὐτογνώμων,2,0.01,95.31
μαχαιροποιός,2,0.01,95.32
ἀτίμητος,2,0.01,95.32
ἀντιληπτέον,2,0.01,95.33
ἀντίρροπος,2,0.01,95.33
ἐράσμιος,2,0.01,95.34
παλίμβολος,2,0.01,95.34
παλαμναῖος,2,0.01,95.35
Ὀλυμπιακός,2,0.01,95.35
νεώτατος,2,0.01,95.36
πολεμίος,2,0.01,95.36
ἀμαυρός,2,0.01,95.37
ἀγωγός,2,0.01,95.37
ἔγγραφος,2,0.01,95.38
γόνιμος,2,0.01,95.38
ῥωμαλέος,2,0.01,95.39
ἄφοβος,2,0.01,95.39
γλίσχρος,2,0.01,95.4
διάκενος,2,0.01,95.4
ἀποφθεγματικός,2,0.01,95.41
ἐμβατήριος,2,0.01,95.41
στρυφνός,2,0.01,95.42
ἀνδραποδώδης,2,0.01,95.42
εὔοπλος,2,0.01,95.43
ἐπιμελητέον,2,0.01,95.43
διδακτός,2,0.01,95.44
μαθητός,2,0.01,95.44
εὔφορος,2,0.01,95.45
ἄυπνος,2,0.01,95.45
ἀναίμακτος,2,0.01,95.46
ἄβουλος,2,0.01,95.46
φιλοτήσιος,2,0.01,95.47
εὐδιάλλακτος,2,0.01,95.47
βριθύς,2,0.01,95.48
ἀτερπής,2,0.01,95.48
παραποτάμιος,2,0.01,95.49
ἀπολογητέον,2,0.01,95.49
ὁρατός,2,0.01,95.5
ἔκπυστος,2,0.01,95.5
μιαίφονος,2,0.01,95.51
ὁμοτράπεζος,2,0.01,95.51
βοηλατικός,2,0.01,95.52
ἀδικητέον,2,0.01,95.52
διέτης,2,0.01,95.53
εὔπιστος,2,0.01,95.54
ἀγχέμαχος,2,0.01,95.54
μανός,2,0.01,95.55
ἔποχος,2,0.01,95.55
μεθόριος,2,0.01,95.56
ἀγωνίζω,2,0.01,95.56
ἑξακισμύριοι,2,0.01,95.57
οἶος,2,0.01,95.57
ἰσόμοιρος,2,0.01,95.58
ἐξαιρετέος,2,0.01,95.58
ναρθηκοφόρος,2,0.01,95.59
παραμηρίδιος,2,0.01,95.59
κερδαλέος,2,0.01,95.6
ἀδιήγητος,2,0.01,95.6
ξυστοφόρος,2,0.01,95.61
ἄποτος,2,0.01,95.61
πεμπτέος,2,0.01,95.62
ὑβριστικός,2,0.01,95.62
σιμός,2,0.01,95.63
ἄδειπνος,2,0.01,95.63
ἔκδημος,2,0.01,95.64
Ἀσιανός,2,0.01,95.64
ὁμοιότροπος,2,0.01,95.65
ἀκραιφνής,2,0.01,95.65
τριακονταετής,2,0.01,95.66
Ἀμπρακικός,2,0.01,95.66
σχολαῖος,2,0.01,95.67
εὔβουλος,2,0.01,95.67
Μαλόεις,2,0.01,95.68
φρυκτός,2,0.01,95.68
σελινούσιος,1,0.0,95.69
Τραχίς,1,0.0,95.69
Κεραμικός,1,0.0,95.69
Θούριος,1,0.0,95.69
χρηστέος,1,0.0,95.7
Μεγαρεὺς,1,0.0,95.7
εὔδιος,1,0.0,95.7
καλαμηφόρος,1,0.0,95.7
δύσνους,1,0.0,95.71
Κεράμειος,1,0.0,95.71
μιξοβάρβαρος,1,0.0,95.71
δίκροτος,1,0.0,95.71
μονόκροτος,1,0.0,95.72
τριάκοντά,1,0.0,95.72
ἐχθίων,1,0.0,95.72
θανατηφόρος,1,0.0,95.72
εὐμετάβολος,1,0.0,95.73
μεταίτιος,1,0.0,95.73
μισόχρηστος,1,0.0,95.73
εὐεξάλειπτος,1,0.0,95.73
καταψηφιστέος,1,0.0,95.74
ἁμαξιτός,1,0.0,95.74
οἰσύινος,1,0.0,95.74
ἁμαξιαῖος,1,0.0,95.74
Πελοποννήσιος,1,0.0,95.75
εὐαποτείχιστος,1,0.0,95.75
μηχανητικός,1,0.0,95.75
ἐπιθαλαττίδιος,1,0.0,95.75
θεραπευτικός,1,0.0,95.76
μενετέον,1,0.0,95.76
ἠρινός,1,0.0,95.76
σπόριμος,1,0.0,95.76
ὑπόψαμμος,1,0.0,95.77
πότιμος,1,0.0,95.77
ἄθυτος,1,0.0,95.77
Τριφυλίς,1,0.0,95.78
ὑπομείων,1,0.0,95.78
ὀγκηρός,1,0.0,95.78
ἄφιππος,1,0.0,95.78
δύσιππος,1,0.0,95.79
ἄλοβος,1,0.0,95.79
κατασκευαστέος,1,0.0,95.79
ἐπιθαλασσίδιος,1,0.0,95.79
Ὀπούντιος,1,0.0,95.8
εὐκατάλυτος,1,0.0,95.8
Εὐρωπαῖος,1,0.0,95.8
Μακεδ́νιος,1,0.0,95.8
Ἀδριανός,1,0.0,95.81
ἀνέμβατος,1,0.0,95.81
ἀοίδιμος,1,0.0,95.81
Καρδιανός,1,0.0,95.81
Σικελιώτης,1,0.0,95.82
Ἠπειρώτης,1,0.0,95.82
αἰώνιος,1,0.0,95.82
φιλοθέωρος,1,0.0,95.82
χρονικός,1,0.0,95.83
θεωρητικός,1,0.0,95.83
ἀόχλητος,1,0.0,95.83
Σικελός,1,0.0,95.83
πρωτόγονος,1,0.0,95.84
Ἰαπύγιος,1,0.0,95.84
Αὐσόνιος,1,0.0,95.84
ἑῷος,1,0.0,95.84
Ῥεάτινος,1,0.0,95.85
Κεραύνια,1,0.0,95.85
ἀρχαιοπρεπής,1,0.0,95.85
ἐξάγιστος,1,0.0,95.85
ἄβυσσος,1,0.0,95.86
ποδιαῖος,1,0.0,95.86
ἀίδρυτος,1,0.0,95.86
ἔτειος,1,0.0,95.86
δύσποτμος,1,0.0,95.87
πολύπλανος,1,0.0,95.87
ἑλώδης,1,0.0,95.87
φωνήεις,1,0.0,95.87
κανηφόρος,1,0.0,95.88
φιλοπόλεμος,1,0.0,95.88
νάτωρ,1,0.0,95.88
ἐντείχιος,1,0.0,95.88
ἀλεξητήριος,1,0.0,95.89
Πελαργικός,1,0.0,95.89
Φρυγικός,1,0.0,95.89
θεοφόρητος,1,0.0,95.9
θεσπιῳδός,1,0.0,95.9
κατάσχετος,1,0.0,95.9
ἄμνηστος,1,0.0,95.9
Λυκαῖος,1,0.0,95.91
δυσείκαστος,1,0.0,95.91
κατηρεφής,1,0.0,95.91
ἐμβύθιος,1,0.0,95.91
ἐπίσκιος,1,0.0,95.92
Φεβρουάριος,1,0.0,95.92
νηφάλιος,1,0.0,95.92
ἵππιος,1,0.0,95.92
τριστάδιος,1,0.0,95.93
καματηρός,1,0.0,95.93
Σιβύλλειος,1,0.0,95.93
πολυαρκής,1,0.0,95.93
πολυωφελής,1,0.0,95.94
ἄδενδρος,1,0.0,95.94
ὀλιγόκαρπος,1,0.0,95.94
πολύκαρπος,1,0.0,95.94
πολύδενδρος,1,0.0,95.95
πολύβοτος,1,0.0,95.95
σιτόφορος,1,0.0,95.95
τρίκαρπος,1,0.0,95.95
ἐλαιοφόρος,1,0.0,95.96
οἰνόφυτος,1,0.0,95.96
φιλάμπελος,1,0.0,95.96
αἰγινόμος,1,0.0,95.96
λειμώνιος,1,0.0,95.97
δροσερός,1,0.0,95.97
ἀγεώργητος,1,0.0,95.97
δυσπόριστος,1,0.0,95.97
εὐκατέργαστος,1,0.0,95.98
πολύγονος,1,0.0,95.98
εὔχρηστος,1,0.0,95.98
ἁρμόδιος,1,0.0,95.98
ἀνδρείκελος,1,0.0,95.99
Μάιος,1,0.0,95.99
εὑρέσιος,1,0.0,95.99
Τρίδυμος,1,0.0,95.99
ὄψιμος,1,0.0,96.0
βοάριος,1,0.0,96.0
κοινοπαθής,1,0.0,96.0
ἀσυνάλλακτος,1,0.0,96.0
μονόστολος,1,0.0,96.01
ἀτάρβητος,1,0.0,96.01
Πρίσκος,1,0.0,96.01
Κρουσαίος,1,0.0,96.02
ἰαμβεῖος,1,0.0,96.02
βύσσινος,1,0.0,96.02
ἄτιτος,1,0.0,96.02
δοιοί,1,0.0,96.03
Ἀμβρακικός,1,0.0,96.03
ἀρχαικός,1,0.0,96.03
Σαλεντῖνος,1,0.0,96.03
ἐπικουρικός,1,0.0,96.04
πύρινος,1,0.0,96.04
ὁμόσκηνος,1,0.0,96.04
χωρητέον,1,0.0,96.04
κατάθεος,1,0.0,96.05
ἀκατάγγελτος,1,0.0,96.05
διάβροχος,1,0.0,96.05
Κυλλήνις,1,0.0,96.05
Ἰδαῖος,1,0.0,96.06
ἀπόπλοος,1,0.0,96.06
ἀνέξοδος,1,0.0,96.06
ἀλληλοκτόνος,1,0.0,96.06
λόγγα,1,0.0,96.07
ἀρεστήριος,1,0.0,96.07
ἐπίτομος,1,0.0,96.07
ἄφθιτος,1,0.0,96.07
βέβηλος,1,0.0,96.08
προσήγορος,1,0.0,96.08
ὀκταέτης,1,0.0,96.08
πανοίκιος,1,0.0,96.08
τινί,1,0.0,96.09
σταθερός,1,0.0,96.09
Μεσσήνιος,1,0.0,96.09
Γεργίθιος,1,0.0,96.09
κατασκευαστός,1,0.0,96.1
ἄσβεστος,1,0.0,96.1
πρόπολος,1,0.0,96.1
ἐμβατός,1,0.0,96.1
ἀχανής,1,0.0,96.11
αὐτόροφος,1,0.0,96.11
βουκολικός,1,0.0,96.11
δέσμιος,1,0.0,96.11
αὔθαδες,1,0.0,96.12
ἀκατάπληκτος,1,0.0,96.12
κρυπτός,1,0.0,96.12
δραματικός,1,0.0,96.12
βουφορβός,1,0.0,96.13
ἐπαίτιος,1,0.0,96.13
ἀχθοφόρος,1,0.0,96.13
ὑπολιπής,1,0.0,96.13
οἴκτιστος,1,0.0,96.14
τετράποδος,1,0.0,96.14
Λύδιος,1,0.0,96.14
Γυγάδας,1,0.0,96.15
κολλητός,1,0.0,96.15
ἀθλοφόρος,1,0.0,96.15
ἔτερος,1,0.0,96.15
ζάπλουτος,1,0.0,96.16
ἀνόλβιος,1,0.0,96.16
ἄπηρος,1,0.0,96.16
κοῖος,1,0.0,96.16
ἀλλός,1,0.0,96.17
ἀπήμων,1,0.0,96.17
βιώσιμος,1,0.0,96.17
βαρυσύμφορος,1,0.0,96.17
κραταίρινος,1,0.0,96.18
ἄρνειος,1,0.0,96.18
θύσιμος,1,0.0,96.18
ἐπάργυρος,1,0.0,96.18
ἑξαπάλαιστος,1,0.0,96.19
τριπάλαιστος,1,0.0,96.19
πρόναος,1,0.0,96.19
τρίπηχυς,1,0.0,96.19
ἀτέλειος,1,0.0,96.2
ποδαβρός,1,0.0,96.2
πολυπλάνητος,1,0.0,96.2
Μακεδνός,1,0.0,96.2
πάραλος,1,0.0,96.21
κορυνηφόρος,1,0.0,96.21
θέσμιος,1,0.0,96.21
Νάξιος,1,0.0,96.21
ἀσπαστός,1,0.0,96.22
σεληναῖος,1,0.0,96.22
κακόνομος,1,0.0,96.22
ἀπρόσμικτος,1,0.0,96.22
βαλανηφάγος,1,0.0,96.23
ποσσίκροτος,1,0.0,96.23
λευρός,1,0.0,96.23
φυσίζους,1,0.0,96.23
χαλκήιος,1,0.0,96.24
ἑπτάπηχυς,1,0.0,96.24
πλαστός,1,0.0,96.24
ἀπωστός,1,0.0,96.24
Λυδικός,1,0.0,96.25
μηνοειδής,1,0.0,96.25
ἀλλόθροος,1,0.0,96.25
ἰσοπαλής,1,0.0,96.25
ἀείναος,1,0.0,96.26
ἔξοδος2,1,0.0,96.26
τριφάσιος,1,0.0,96.26
ἰθύς,1,0.0,96.27
σανδαράκινος,1,0.0,96.27
ἑτεροῖος,1,0.0,96.27
Καυκάσιος,1,0.0,96.27
ἡσύχιος,1,0.0,96.28
ἄπεδος,1,0.0,96.28
ἄελπτος,1,0.0,96.28
ἀνάρσιος,1,0.0,96.28
κακός·,1,0.0,96.29
ἄφθογγος,1,0.0,96.29
εὔτυκος,1,0.0,96.29
ἐπίπλεος,1,0.0,96.29
αὐτοχείριος,1,0.0,96.3
ἐνεός,1,0.0,96.3
ἀκανθώδης,1,0.0,96.3
χθιζός,1,0.0,96.3
θεοβλαβής,1,0.0,96.31
θυμαλγής,1,0.0,96.31
ἀνθρωποφυής,1,0.0,96.31
νόμαιος,1,0.0,96.31
κουρίδιος,1,0.0,96.32
εἰκοσαετής,1,0.0,96.32
μοιχίδιος,1,0.0,96.32
αὐχμώδης,1,0.0,96.32
Τριοπικός,1,0.0,96.33
Ὀρχομένιος,1,0.0,96.33
ἀποδάσμιος,1,0.0,96.33
Ἐπιδαύριος,1,0.0,96.33
Ἑλικών,1,0.0,96.34
Σπαρτιήτης,1,0.0,96.34
ἔλλεσχος,1,0.0,96.34
Ἄρης,1,0.0,96.34
πολιοῦχος,1,0.0,96.35
ὑπερήμισυς,1,0.0,96.35
ψευδόρκιος,1,0.0,96.35
ἑξήκόντα,1,0.0,96.35
τεσσεράκοντά,1,0.0,96.36
διάστροφος,1,0.0,96.36
τριξός,1,0.0,96.36
Κάριος,1,0.0,96.36
Καυνικός,1,0.0,96.37
Καλυνδικός,1,0.0,96.37
κεραμεικός,1,0.0,96.37
περίρροος,1,0.0,96.37
ἀντίξοος,1,0.0,96.38
μονόκωλος,1,0.0,96.38
ὀπτέον,1,0.0,96.38
τριώροφος,1,0.0,96.39
τετρώροφος,1,0.0,96.39
χαλκόπυλος,1,0.0,96.39
ἀναπαυστήριος,1,0.0,96.39
γαλαθηνός,1,0.0,96.4
ἡμιόνειος,1,0.0,96.4
τριτημόριος,1,0.0,96.4
̓Ινδικός,1,0.0,96.4
βαλανηφόρος,1,0.0,96.41
φοινικήιος,1,0.0,96.41
ποδηνεκής,1,0.0,96.41
ἐρίνεος,1,0.0,96.41
Βοιωτία,1,0.0,96.42
ἑξήκοντά,1,0.0,96.42
ἡμός,1,0.0,96.42
καλος,1,0.0,96.42
ἡμέρη,1,0.0,96.43
ἀμπέλινος,1,0.0,96.43
ἐγχειρίδιος,1,0.0,96.43
περσική,1,0.0,96.43
ἐπίκοινος,1,0.0,96.44
τριακόντορος,1,0.0,96.44
αἰνιγματώδης,1,0.0,96.44
Μηλιακός,1,0.0,96.44
νεοχμός,1,0.0,96.45
σκεπαστήριος,1,0.0,96.45
παράκρημνος,1,0.0,96.45
εὐκταῖος,1,0.0,96.45
ἀλέξανδρος,1,0.0,96.46
πτολίπορθος,1,0.0,96.46
χαλκοστέφανος,1,0.0,96.46
δυσβοήθητος,1,0.0,96.46
ἄθετος,1,0.0,96.47
ἑτερογενής,1,0.0,96.47
πεντηκοντάλιτρος,1,0.0,96.47
ὁμόφωνος,1,0.0,96.47
διετής,1,0.0,96.48
ἐντάφιος,1,0.0,96.48
Φαληρικός,1,0.0,96.48
ἀκατηγόρητος,1,0.0,96.48
Νισαῖος,1,0.0,96.49
εὔιχθυς,1,0.0,96.49
ἀνεπισήμαντος,1,0.0,96.49
ἐπιχθόνιος,1,0.0,96.49
ἀκατάπαυστος,1,0.0,96.5
ἀπόδημος,1,0.0,96.5
ἀλλοεθνής,1,0.0,96.5
κολοσσιαῖος,1,0.0,96.51
ἀπαλλότριος,1,0.0,96.51
τετραμηνιαῖος,1,0.0,96.51
ἐνάμιλλος,1,0.0,96.51
πέταλος,1,0.0,96.52
κατάκορος,1,0.0,96.52
εἰκαῖος,1,0.0,96.52
ἀσύμφωνος,1,0.0,96.52
διεξοδικός,1,0.0,96.53
ἀπερίτμητος,1,0.0,96.53
ἀλαμπής,1,0.0,96.53
Ἐσσαῖος,1,0.0,96.53
κατάκριτος,1,0.0,96.54
τεταρταῖος,1,0.0,96.54
Ἰδουμαῖος,1,0.0,96.54
αὐτόγραφος,1,0.0,96.54
πῖος,1,0.0,96.55
δυσμεταχείριστος,1,0.0,96.55
προσάρκτιος,1,0.0,96.55
ὁλόχρυσος,1,0.0,96.55
Γαδαρεύς,1,0.0,96.56
Ἀράβιος,1,0.0,96.56
κηδεμονικός,1,0.0,96.56
διάσημος,1,0.0,96.56
ἀβάσκανος,1,0.0,96.57
ἀδιάλειπτος,1,0.0,96.57
πάνουργος,1,0.0,96.57
ἐννακισχίλιοι,1,0.0,96.57
Ἀραβικός,1,0.0,96.58
ὁλόκληρος,1,0.0,96.58
δηλητήριος,1,0.0,96.58
πολυπλασίων,1,0.0,96.58
προσιτός,1,0.0,96.59
δυσερεύνητος,1,0.0,96.59
νεοσύλλεκτος,1,0.0,96.59
παντελής,1,0.0,96.59
ἀνυτικός,1,0.0,96.6
θειώδης,1,0.0,96.6
Ἀντιγόνειος,1,0.0,96.6
πετρώδης,1,0.0,96.6
ἔκλυτος,1,0.0,96.61
αὖος,1,0.0,96.61
ποδαπὸς,1,0.0,96.61
ἄκτιας,1,0.0,96.61
Ἀγρίππειος,1,0.0,96.62
ὑπόρειος,1,0.0,96.62
ἀμέτρητος,1,0.0,96.62
μεγαλόνους,1,0.0,96.63
αἴθριος,1,0.0,96.63
ναστός,1,0.0,96.63
πενταετηρικός,1,0.0,96.63
μαστοειδής,1,0.0,96.64
ἐπετήσιος,1,0.0,96.64
ξεστός,1,0.0,96.64
ἰσομήκης,1,0.0,96.64
συοτρόφος,1,0.0,96.65
ἰθυβόλος,1,0.0,96.65
ἑπτακαιδεκαετής,1,0.0,96.65
συμμέτοχος,1,0.0,96.65
ἀκαταιτίατος,1,0.0,96.66
ἀπηνής,1,0.0,96.66
πατροκτόνος,1,0.0,96.66
ὀξύρροπος,1,0.0,96.66
Αἰξωνεύς,1,0.0,96.67
ὀλίγωρος,1,0.0,96.67
πρόκριτος,1,0.0,96.67
ὑπερεξακισχίλιοι,1,0.0,96.67
ἀπόθετος,1,0.0,96.68
κυζικηνός,1,0.0,96.68
ἀμφίθυρος,1,0.0,96.68
πρόβουλος,1,0.0,96.68
δήμιος,1,0.0,96.69
Καλυδώνιος,1,0.0,96.69
Ἁλιμούσιος,1,0.0,96.69
ὕποχος,1,0.0,96.69
ἑρκεῖος,1,0.0,96.7
ἄνηβος,1,0.0,96.7
φειδωλός,1,0.0,96.7
εὐφίλητος,1,0.0,96.7
μέταυλος,1,0.0,96.71
Κολλυτεύς,1,0.0,96.71
εὔσαρκος,1,0.0,96.71
προφερής,1,0.0,96.71
Πειραιεύς,1,0.0,96.72
Εὐωνυμεύς,1,0.0,96.72
Ἀχαρνεύς,1,0.0,96.72
διάσειστος,1,0.0,96.72
κυβευτικός,1,0.0,96.73
τρισκακοδαίμων,1,0.0,96.73
δούλειος,1,0.0,96.73
Στειριεύς,1,0.0,96.73
μισοπόνηρος,1,0.0,96.74
ἀμάρτυρος,1,0.0,96.74
ἔξωρος,1,0.0,96.74
σκυτοτομικός,1,0.0,96.75
ἀμόργινος,1,0.0,96.75
Μυρρινούσιος,1,0.0,96.75
Ἀχερδούσιος,1,0.0,96.75
Κυδαθηναιεύς,1,0.0,96.76
οὔτις,1,0.0,96.76
ἅλιος2,1,0.0,96.76
περικλυτός,1,0.0,96.76
μεγάθυμος,1,0.0,96.77
ὁμόταφος,1,0.0,96.77
ἐπιείκελος,1,0.0,96.77
εὐηγενής,1,0.0,96.77
εὔκομος,1,0.0,96.78
τυτθός,1,0.0,96.78
λυγρός,1,0.0,96.78
ὁμός,1,0.0,96.78
ποδαρκής,1,0.0,96.79
